seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test,acc_test_maj,bacc_test_maj,f1_test_maj,mcc_test_maj,erros_test_maj,nclients
5,1,select_coverage,1.0,DAC,list,won,19,0.9390625,0.9369754482866685,0.9385752711325924,0.8796158185233335,39,0.93125,0.9275592247652064,0.9302666508181784,0.8688057422243743,44.0,2
5,1,select_coverage,1.0,exact,majority,won,19,0.9625,0.9618944090254722,0.9623529411764706,0.9248763644946516,24,0.9546875,0.9524781855040104,0.954299109374346,0.9115641215048128,29.0,2
5,1,select_coverage,1.0,exact,cmar,won,19,0.95625,0.9552937489594656,0.956042230856784,0.912555738388956,28,0.9484375,0.9458775254380036,0.9479329735646438,0.8998414996038759,33.0,2
5,1,select_coverage,1.0,exact,top_k_avg,won,19,0.9671875,0.9671778750575356,0.9671000291301826,0.9342048052208736,21,0.959375,0.9577616515360736,0.959105029294955,0.919748442674851,26.0,2
5,1,select_coverage,1.0,exact,list,won,19,0.965625,0.9656941955323128,0.9655388471177944,0.9310966455576684,22,0.9578125,0.956277972010851,0.957542893225782,0.9164549375072586,27.0,2
5,1,select_coverage,2.0,DAC,list,won,18,0.9375,0.9353252832701668,0.9369824437026752,0.8766463906398619,40,0.93125,0.9275592247652064,0.9302666508181784,0.8688057422243743,44.0,2
5,1,select_coverage,2.0,exact,majority,won,18,0.9625,0.9618944090254722,0.9623529411764706,0.9248763644946516,24,0.95625,0.954128350520512,0.9558877105918726,0.914511503628817,28.0,2
5,1,select_coverage,2.0,exact,cmar,won,18,0.953125,0.9521599044177416,0.9529023902036972,0.9062745016570544,30,0.946875,0.9443938459127812,0.9463717110775934,0.8964405993487168,34.0,2
5,1,select_coverage,2.0,exact,top_k_avg,won,18,0.9671875,0.9668449040749773,0.9670774634949332,0.9341977071106264,21,0.9609375,0.959078845570017,0.9606468671216872,0.9233949045987676,25.0,2
5,1,select_coverage,2.0,exact,list,won,18,0.965625,0.9653612245497548,0.9655158901210864,0.9310507559203024,22,0.959375,0.9575951660447944,0.9590837111860806,0.9200689244118618,26.0,2
5,1,select_coverage,3.0,DAC,list,won,18,0.9375,0.9353252832701668,0.9369824437026752,0.8766463906398619,40,0.93125,0.9275592247652064,0.9302666508181784,0.8688057422243743,44.0,2
5,1,select_coverage,3.0,exact,majority,won,18,0.9609375,0.9602442440089708,0.9607765267124112,0.9217848145426356,25,0.9546875,0.9524781855040104,0.954299109374346,0.9115641215048128,29.0,2
5,1,select_coverage,3.0,exact,cmar,won,18,0.953125,0.9521599044177416,0.9529023902036972,0.9062745016570544,30,0.946875,0.9443938459127812,0.9463717110775934,0.8964405993487168,34.0,2
5,1,select_coverage,3.0,exact,top_k_avg,won,18,0.9671875,0.9670113895662564,0.967089072543618,0.9341828951023798,21,0.9609375,0.959245331061296,0.9606677630527716,0.9230534313235574,25.0,2
5,1,select_coverage,3.0,exact,list,won,18,0.965625,0.9653612245497548,0.9655158901210864,0.9310507559203024,22,0.959375,0.9575951660447944,0.9590837111860806,0.9200689244118618,26.0,2
5,1,select_coverage,4.0,DAC,list,won,18,0.9375,0.9353252832701668,0.9369824437026752,0.8766463906398619,40,0.93125,0.9275592247652064,0.9302666508181784,0.8688057422243743,44.0,2
5,1,select_coverage,4.0,exact,majority,won,18,0.9625,0.9617279235341932,0.9623378024500044,0.924978939654497,24,0.95625,0.953961865029233,0.9558620689655172,0.9149396209313914,28.0,2
5,1,select_coverage,4.0,exact,cmar,won,18,0.9546875,0.953643583942964,0.9544623688891616,0.9094943082206708,29,0.9484375,0.9458775254380036,0.9479329735646438,0.8998414996038759,33.0,2
5,1,select_coverage,4.0,exact,top_k_avg,won,18,0.965625,0.9655277100410338,0.9655277100410338,0.9310554200820677,22,0.959375,0.9577616515360736,0.959105029294955,0.919748442674851,26.0,2
