1,2,3,4,5,6,7,8,9,10
12,14,20,11,14,20,21,15,25,18
14,17,17,17,10,11,8,15,11,15
4,11,14,15,11,13,12,15,12,20
9,7,13,9,15,9,14,18,23,14
13,7,7,6,18,15,20,17,17,23
15,14,12,11,16,11,19,17,16,27
9,15,9,13,15,14,11,17,24,15
5,11,6,13,18,19,8,8,14,15
15,5,9,12,19,16,19,14,15,8
13,20,22,29,29,19,27,24,24,23
11,14,9,6,12,11,14,12,21,19
10,15,12,22,17,18,23,21,31,25
7,8,10,14,20,16,20,17,15,26
8,10,15,12,16,18,13,18,16,25
6,11,6,11,7,10,12,12,16,21
13,12,15,20,21,20,19,24,26,26
9,11,14,15,14,17,15,27,22,25
18,22,11,23,11,18,13,17,13,13
5,14,8,20,18,30,23,16,30,21
6,13,15,9,14,20,14,23,26,18
