seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test,acc_test_maj,bacc_test_maj,f1_test_maj,mcc_test_maj,erros_test_maj,nclients
5,1,select_coverage_CBA_M1,,exact,top_k_avg,win,854,0.7954410894020131,0.5673082251766752,0.5807115403450513,0.5559848465816493,2764,,,,,,2
5,1,select_coverage_CBA_M1,,exact,list,win,854,0.8032859680284192,0.5831707454181897,0.5962787728421466,0.5760662319777706,2658,,,,,,2
5,2,select_coverage,1.0,exact,majority,win,658,0.8098727057430433,0.6389657663214369,0.6530882611205125,0.6037119173978379,2569,,,,,,2
5,2,select_coverage,1.0,exact,cmar,win,658,0.8082445233866193,0.6336601970326075,0.6436138109617402,0.6023543314210746,2591,,,,,,2
5,2,select_coverage,1.0,exact,top_k_avg,win,658,0.7949970396684428,0.576936138679307,0.5937476459931533,0.5569565963408415,2770,,,,,,2
5,2,select_coverage,1.0,exact,list,win,658,0.8030639431616341,0.5926616765393283,0.6085865815550532,0.57757675201009,2661,,,,,,2
5,2,select_coverage,2.0,exact,majority,win,564,0.808392539964476,0.6429873811407955,0.6542093477754288,0.6035164182421314,2589,,,,,,2
5,2,select_coverage,2.0,exact,cmar,win,564,0.8069863824748372,0.6334680324243892,0.6413334825255949,0.6012762610547677,2608,,,,,,2
5,2,select_coverage,2.0,exact,top_k_avg,win,564,0.7958851391355832,0.5786460432678178,0.5935814444996829,0.5598905856453358,2758,,,,,,2
5,2,select_coverage,2.0,exact,list,win,564,0.8023238602723505,0.5924204735925623,0.606639051047794,0.5767183867025002,2671,,,,,,2
5,2,select_coverage,3.0,exact,majority,win,506,0.8072824156305506,0.6449827159601127,0.6554655124625781,0.6023825874622482,2604,,,,,,2
5,2,select_coverage,3.0,exact,cmar,win,506,0.8070603907637656,0.6341875651012031,0.6418238382100414,0.6017688771177613,2607,,,,,,2
5,2,select_coverage,3.0,exact,top_k_avg,win,506,0.7958111308466548,0.5789880450626764,0.5930488327631281,0.5601275914192029,2759,,,,,,2
5,2,select_coverage,3.0,exact,list,win,506,0.8018798105387803,0.5926993777369014,0.6059860202833195,0.5762142695915287,2677,,,,,,2
5,2,select_coverage,4.0,exact,majority,win,469,0.8071343990526939,0.647755212823706,0.6572757008699557,0.6033455214807756,2606,,,,,,2
5,2,select_coverage,4.0,exact,cmar,win,469,0.8075044404973357,0.6361754894573678,0.643655896083768,0.6032436877564957,2601,,,,,,2
5,2,select_coverage,4.0,exact,top_k_avg,win,469,0.7947010065127295,0.5775934580822865,0.5907397409509781,0.5578007196942225,2774,,,,,,2
5,2,select_coverage,4.0,exact,list,win,469,0.8015837773830669,0.5925539298710927,0.6052914120307568,0.5757864961539059,2681,,,,,,2
5,2,select_coverage_CBA_M1,,exact,majority,win,854,0.8101687388987566,0.6187667440076491,0.6310687236410334,0.6000342748086155,2565,,,,,,2
5,2,select_coverage_CBA_M1,,exact,cmar,win,854,0.8077264653641207,0.6190255704964372,0.6265224156470092,0.5982728514987737,2598,,,,,,2
5,2,select_coverage_CBA_M1,,exact,top_k_avg,win,854,0.7954410894020131,0.5673082251766752,0.5807115403450513,0.5559848465816493,2764,,,,,,2
5,2,select_coverage_CBA_M1,,exact,list,win,854,0.8035079928952042,0.583470865466209,0.5965043639426032,0.5766152550956272,2655,,,,,,2
14,1,select_coverage,1.0,DAC,list,win,479,0.7935168738898757,0.5854856003682684,0.6079216744360908,0.5527080556204831,2790,,,,,,2
14,1,select_coverage,1.0,exact,majority,win,656,0.8114268798105387,0.6322818234547998,0.6464721769634253,0.6027265828033259,2548,,,,,,2
14,1,select_coverage,1.0,exact,cmar,win,656,0.8073564239194789,0.6222096115979819,0.6305438835379534,0.5957914230307872,2603,,,,,,2
14,1,select_coverage,1.0,exact,top_k_avg,win,656,0.798919478981646,0.573997268266206,0.5903627592517176,0.5616905318584717,2717,,,,,,2
14,1,select_coverage,1.0,exact,list,win,656,0.8066163410301954,0.5900525140896761,0.6060671298388153,0.5813581486389476,2613,,,,,,2
14,1,select_coverage,2.0,DAC,list,win,403,0.7934428656009473,0.5876884325656647,0.6098461405015828,0.5532156415613592,2791,,,,,,2
14,1,select_coverage,2.0,exact,majority,win,566,0.8117969212551805,0.6377658738095874,0.650529461107007,0.605670296193477,2543,,,,,,2
14,1,select_coverage,2.0,exact,cmar,win,566,0.8105387803433984,0.6293307013466357,0.6384568595739507,0.6034417267977151,2560,,,,,,2
14,1,select_coverage,2.0,exact,top_k_avg,win,566,0.8021018354055655,0.5816250979594969,0.5987511920401422,0.5699134097940938,2674,,,,,,2
14,1,select_coverage,2.0,exact,list,win,566,0.8075784487862641,0.5957951087692263,0.6126512853320915,0.5844545937597381,2600,,,,,,2
14,1,select_coverage,3.0,DAC,list,win,356,0.7918886915334518,0.5872065821927559,0.6090061546997841,0.5500842058077715,2812,,,,,,2
14,1,select_coverage,3.0,exact,majority,win,528,0.8101687388987566,0.6396386152899854,0.6512848931803829,0.6036868673280296,2565,,,,,,2
14,1,select_coverage,3.0,exact,cmar,win,528,0.8102427471876851,0.6308142992511424,0.6394938893291764,0.6035747001151816,2564,,,,,,2
14,1,select_coverage,3.0,exact,top_k_avg,win,528,0.8014357608052102,0.5822740203317193,0.5990006125656061,0.5686638714780734,2683,,,,,,2
14,1,select_coverage,3.0,exact,list,win,528,0.8070603907637656,0.596349914939401,0.6129534690497117,0.5835820531001581,2607,,,,,,2
14,1,select_coverage,4.0,DAC,list,win,334,0.7910746003552398,0.5862351403837298,0.6076412956334453,0.5484356617129843,2823,,,,,,2
14,1,select_coverage,4.0,exact,majority,win,500,0.8111308466548254,0.642925084965655,0.654303238875444,0.6064460968199007,2552,,,,,,2
14,1,select_coverage,4.0,exact,cmar,win,500,0.8109088217880402,0.6330234631067168,0.6416219563269183,0.6055548209004901,2555,,,,,,2
14,1,select_coverage,4.0,exact,top_k_avg,win,500,0.8017317939609236,0.5824001240897874,0.5990319381001562,0.5693434376259663,2679,,,,,,2
14,1,select_coverage,4.0,exact,list,win,500,0.8072824156305506,0.5962462163585797,0.6126765226191601,0.5840970374309685,2604,,,,,,2
14,1,select_coverage_CBA_M1,,DAC,list,win,793,0.7943309650680876,0.5638757709818468,0.5817701235215473,0.5494896288107898,2779,,,,,,2
14,1,select_coverage_CBA_M1,,exact,majority,win,827,0.8115008880994672,0.6129402004819492,0.6245410329494069,0.5987513787175852,2547,,,,,,2
14,1,select_coverage_CBA_M1,,exact,cmar,win,827,0.8078744819419775,0.6117344867749951,0.6177588630899402,0.5941971946786385,2596,,,,,,2
14,1,select_coverage_CBA_M1,,exact,top_k_avg,win,827,0.7974393132030787,0.563138431469516,0.5759703806598613,0.5565896729763518,2737,,,,,,2
14,1,select_coverage_CBA_M1,,exact,list,win,827,0.8057282415630551,0.5801513653448597,0.5924134509940475,0.5778559620629519,2625,,,,,,2
14,2,select_coverage,1.0,exact,majority,win,656,0.8113528715216104,0.6323320499601367,0.6465924715179877,0.6025575799592484,2549,,,,,,2
14,2,select_coverage,1.0,exact,cmar,win,656,0.8072824156305506,0.6221080784474083,0.6304349766783477,0.595635170387349,2604,,,,,,2
14,2,select_coverage,1.0,exact,top_k_avg,win,656,0.7988454706927176,0.5738957351156323,0.5902556278794783,0.5615223820222238,2718,,,,,,2
14,2,select_coverage,1.0,exact,list,win,656,0.8066163410301954,0.590180783277992,0.606093650968376,0.5814123807341564,2613,,,,,,2
14,2,select_coverage,2.0,exact,majority,win,566,0.8117229129662522,0.6376643406590138,0.650414388249067,0.6055172710829381,2544,,,,,,2
14,2,select_coverage,2.0,exact,cmar,win,566,0.8104647720544701,0.629229168196062,0.6383456768807945,0.6032857566154508,2561,,,,,,2
14,2,select_coverage,2.0,exact,top_k_avg,win,566,0.8021018354055655,0.5816250979594969,0.5987511920401422,0.5699134097940938,2674,,,,,,2
14,2,select_coverage,2.0,exact,list,win,566,0.8076524570751924,0.5960249111081158,0.6127842239121165,0.5846785216853139,2599,,,,,,2
14,2,select_coverage,3.0,exact,majority,win,528,0.8100947306098283,0.6396012167335697,0.6512275487830638,0.6035517261975835,2566,,,,,,2
14,2,select_coverage,3.0,exact,cmar,win,528,0.8102427471876851,0.6308142992511424,0.6394938893291764,0.6035747001151816,2564,,,,,,2
14,2,select_coverage,3.0,exact,top_k_avg,win,528,0.8014357608052102,0.5822740203317193,0.5990006125656061,0.5686638714780734,2683,,,,,,2
14,2,select_coverage,3.0,exact,list,win,528,0.8072824156305506,0.5967827835794378,0.6132000901231867,0.5841981170796391,2604,,,,,,2
14,2,select_coverage,4.0,exact,majority,win,500,0.8111308466548254,0.642925084965655,0.654303238875444,0.6064460968199007,2552,,,,,,2
14,2,select_coverage,4.0,exact,cmar,win,500,0.8109088217880402,0.6330234631067168,0.6416219563269183,0.6055548209004901,2555,,,,,,2
14,2,select_coverage,4.0,exact,top_k_avg,win,500,0.8017317939609236,0.5824001240897874,0.5990319381001562,0.5693434376259663,2679,,,,,,2
14,2,select_coverage,4.0,exact,list,win,500,0.8075784487862641,0.59678061814919,0.6130065395547112,0.5848923757496876,2600,,,,,,2
14,2,select_coverage_CBA_M1,,exact,majority,win,827,0.8114268798105387,0.6129904269872862,0.624718884877456,0.598574452300124,2548,,,,,,2
14,2,select_coverage_CBA_M1,,exact,cmar,win,827,0.8078004736530492,0.6116329536244214,0.617653580228084,0.5940370675506298,2597,,,,,,2
14,2,select_coverage_CBA_M1,,exact,top_k_avg,win,827,0.7973653049141504,0.5630368983189423,0.5758683524818757,0.5564170985620709,2738,,,,,,2
14,2,select_coverage_CBA_M1,,exact,list,win,827,0.8057282415630551,0.5802796345331755,0.5924454637619547,0.5779013616796386,2625,,,,,,2
17,1,select_coverage,1.0,DAC,list,win,423,0.7968472468916519,0.5921933878037257,0.6122715008091129,0.5583473108211165,2745,,,,,,2
17,1,select_coverage,1.0,exact,majority,win,634,0.8137211367673179,0.6388232136523021,0.6508144170429845,0.6068009957395445,2517,,,,,,2
17,1,select_coverage,1.0,exact,cmar,win,634,0.8130550621669627,0.6353804674061498,0.6449885803228551,0.6067760387348855,2526,,,,,,2
17,1,select_coverage,1.0,exact,top_k_avg,win,634,0.8051361752516282,0.5842691085688436,0.6039465612885406,0.5720958484953184,2633,,,,,,2
17,1,select_coverage,1.0,exact,list,win,634,0.8140911782119598,0.6012642855923969,0.6194214085849624,0.5951059745012289,2512,,,,,,2
17,1,select_coverage,2.0,DAC,list,win,360,0.7962551805802249,0.5936881626081963,0.613426582248917,0.5576802473899275,2753,,,,,,2
17,1,select_coverage,2.0,exact,majority,win,550,0.8129810538780343,0.646069420274742,0.655976035075085,0.6082086809603567,2527,,,,,,2
17,1,select_coverage,2.0,exact,cmar,win,550,0.8132770870337478,0.6380717836344956,0.6468970112242729,0.6083554613901202,2523,,,,,,2
17,1,select_coverage,2.0,exact,top_k_avg,win,550,0.8086885731201895,0.591989332316946,0.611591955365609,0.5813447366394835,2585,,,,,,2
17,1,select_coverage,2.0,exact,list,win,550,0.8144612196566016,0.6056502701909879,0.6239011042761549,0.5968439855676343,2507,,,,,,2
17,1,select_coverage,3.0,DAC,list,win,318,0.7941089402013025,0.5916324688400026,0.6109569674518301,0.5531407819397629,2782,,,,,,2
17,1,select_coverage,3.0,exact,majority,win,495,0.8125370041444642,0.6495134320947619,0.6577704634867048,0.6091603593067227,2533,,,,,,2
17,1,select_coverage,3.0,exact,cmar,win,495,0.8135731201894613,0.6390721016073417,0.6472256566081539,0.6096548757204878,2519,,,,,,2
17,1,select_coverage,3.0,exact,top_k_avg,win,495,0.8082445233866193,0.5926820558620399,0.6119011873022305,0.5807196764328673,2591,,,,,,2
17,1,select_coverage,3.0,exact,list,win,495,0.8137951450562463,0.6060211128147062,0.6238901887368892,0.5957804083998003,2516,,,,,,2
17,1,select_coverage,4.0,DAC,list,win,291,0.7940349319123742,0.5908463309265545,0.6100657804910042,0.5528590975040143,2783,,,,,,2
17,1,select_coverage,4.0,exact,majority,win,453,0.812907045589106,0.6519803682949676,0.6592487135074928,0.6110825467448496,2528,,,,,,2
17,1,select_coverage,4.0,exact,cmar,win,453,0.8131290704558911,0.639994918557762,0.6470474797570648,0.6098186546820168,2525,,,,,,2
17,1,select_coverage,4.0,exact,top_k_avg,win,453,0.8083185316755477,0.5932283168115554,0.6121262101288832,0.5811006326926529,2590,,,,,,2
17,1,select_coverage,4.0,exact,list,win,453,0.8140911782119598,0.6064633430169898,0.6238503215374959,0.5966388302723882,2512,,,,,,2
17,1,select_coverage_CBA_M1,,DAC,list,win,771,0.8020278271166371,0.5759932291569058,0.5975533019862603,0.5631425411575464,2675,,,,,,2
17,1,select_coverage_CBA_M1,,exact,majority,win,809,0.8160153937240971,0.6224236002946187,0.6356115788265453,0.6065971872648938,2486,,,,,,2
17,1,select_coverage_CBA_M1,,exact,cmar,win,809,0.8140911782119598,0.6222221074423879,0.6316587288441808,0.6050666242956407,2512,,,,,,2
17,1,select_coverage_CBA_M1,,exact,top_k_avg,win,809,0.8056542332741267,0.5749631155520143,0.5927577339985648,0.5711796940713856,2626,,,,,,2
17,1,select_coverage_CBA_M1,,exact,list,win,809,0.8143872113676732,0.5921847158661481,0.6085823764899745,0.5937753063504694,2508,,,,,,2
17,2,select_coverage,1.0,exact,majority,win,634,0.8137211367673179,0.6388232136523021,0.6507767955633584,0.6068274959063894,2517,,,,,,2
17,2,select_coverage,1.0,exact,cmar,win,634,0.8130550621669627,0.6353804674061498,0.6449885803228551,0.6067760387348855,2526,,,,,,2
17,2,select_coverage,1.0,exact,top_k_avg,win,634,0.8051361752516282,0.5842691085688436,0.6039176165171793,0.5721130981337658,2633,,,,,,2
17,2,select_coverage,1.0,exact,list,win,634,0.8142391947898164,0.6015294593941903,0.6195810053436969,0.5955086210922989,2510,,,,,,2
17,2,select_coverage,2.0,exact,majority,win,550,0.812907045589106,0.6460322966158342,0.6559190877491717,0.6080754290165222,2528,,,,,,2
17,2,select_coverage,2.0,exact,cmar,win,550,0.8132770870337478,0.6380717836344956,0.6468970112242729,0.6083554613901202,2523,,,,,,2
17,2,select_coverage,2.0,exact,top_k_avg,win,550,0.8086885731201895,0.591989332316946,0.611591955365609,0.5813447366394835,2585,,,,,,2
17,2,select_coverage,2.0,exact,list,win,550,0.8145352279455299,0.6058783203338736,0.6239451314770168,0.5971268564716196,2506,,,,,,2
17,2,select_coverage,3.0,exact,majority,win,495,0.8125370041444642,0.6495134320947619,0.6577704634867048,0.6091603593067227,2533,,,,,,2
17,2,select_coverage,3.0,exact,cmar,win,495,0.8135731201894613,0.6390721016073417,0.6472256566081539,0.6096548757204878,2519,,,,,,2
17,2,select_coverage,3.0,exact,top_k_avg,win,495,0.8082445233866193,0.5926820558620399,0.6119011873022305,0.5807196764328673,2591,,,,,,2
17,2,select_coverage,3.0,exact,list,win,495,0.8139431616341031,0.6067121982851073,0.6243932447126989,0.5963166254020811,2514,,,,,,2
17,2,select_coverage,4.0,exact,majority,win,453,0.812907045589106,0.6520440104562936,0.6592533306219326,0.611135748061294,2528,,,,,,2
17,2,select_coverage,4.0,exact,cmar,win,453,0.8131290704558911,0.639994918557762,0.6470474797570648,0.6098186546820168,2525,,,,,,2
17,2,select_coverage,4.0,exact,top_k_avg,win,453,0.8083185316755477,0.5932283168115554,0.6121262101288832,0.5811006326926529,2590,,,,,,2
17,2,select_coverage,4.0,exact,list,win,453,0.8142391947898164,0.6072180706487167,0.6243677865203328,0.5972104375717638,2510,,,,,,2
17,2,select_coverage_CBA_M1,,exact,majority,win,809,0.8160153937240971,0.6224236002946187,0.6356115788265453,0.6065971872648938,2486,,,,,,2
17,2,select_coverage_CBA_M1,,exact,cmar,win,809,0.8140911782119598,0.6222221074423879,0.6316587288441808,0.6050666242956407,2512,,,,,,2
17,2,select_coverage_CBA_M1,,exact,top_k_avg,win,809,0.8056542332741267,0.5749631155520143,0.5927577339985648,0.5711796940713856,2626,,,,,,2
17,2,select_coverage_CBA_M1,,exact,list,win,809,0.8145352279455299,0.5924498896679415,0.6087725329791454,0.5941592402179358,2506,,,,,,2
19,1,select_coverage,1.0,DAC,list,win,480,0.7964031971580817,0.5939555983791113,0.6181187734920393,0.5585807238486304,2751,,,,,,2
19,1,select_coverage,1.0,exact,majority,win,691,0.8110568383658969,0.6374385347247102,0.6513322147517648,0.6022401642304733,2553,,,,,,2
19,1,select_coverage,1.0,exact,cmar,win,691,0.8090586145648313,0.6302061142439842,0.6400752042675656,0.5997497293825442,2580,,,,,,2
19,1,select_coverage,1.0,exact,top_k_avg,win,691,0.8032119597394908,0.5821686018565878,0.6038436418672796,0.5698782545161263,2659,,,,,,2
19,1,select_coverage,1.0,exact,list,win,691,0.8103167554766134,0.5974572074424235,0.6174219958853144,0.5883043197514323,2563,,,,,,2
19,1,select_coverage,2.0,DAC,list,win,384,0.7947010065127295,0.5934077978186573,0.6170809009018067,0.55516930340276,2774,,,,,,2
19,1,select_coverage,2.0,exact,majority,win,571,0.8103167554766134,0.6429449590464454,0.6546287392681901,0.6034143803129864,2563,,,,,,2
19,1,select_coverage,2.0,exact,cmar,win,571,0.8087625814091178,0.6320597569026406,0.6411481298938092,0.6002663807241244,2584,,,,,,2
19,1,select_coverage,2.0,exact,top_k_avg,win,571,0.8054322084073416,0.5884909407701081,0.6093585619754265,0.576070821958746,2629,,,,,,2
19,1,select_coverage,2.0,exact,list,win,571,0.8112788632326821,0.6021808456474639,0.6216468192917738,0.591440545205921,2550,,,,,,2
19,1,select_coverage,3.0,DAC,list,win,341,0.7938869153345175,0.5940580399617038,0.6176827759669298,0.5536226253541909,2785,,,,,,2
19,1,select_coverage,3.0,exact,majority,win,517,0.8104647720544701,0.6465008348965431,0.657057783269297,0.6051708062557308,2561,,,,,,2
19,1,select_coverage,3.0,exact,cmar,win,517,0.808392539964476,0.6334771033956507,0.6427175416742683,0.5998598103534531,2589,,,,,,2
19,1,select_coverage,3.0,exact,top_k_avg,win,517,0.8058022498519835,0.5889508906143319,0.6093654611318442,0.5770751917828844,2624,,,,,,2
19,1,select_coverage,3.0,exact,list,win,517,0.8114268798105387,0.6040292678221104,0.6231620907980907,0.5922862319694515,2548,,,,,,2
19,1,select_coverage,4.0,DAC,list,win,313,0.7927027827116637,0.592814233415118,0.6160660459103753,0.5511075375193374,2801,,,,,,2
19,1,select_coverage,4.0,exact,majority,win,469,0.8103167554766134,0.6496375992323925,0.6592124511164635,0.6060853255806007,2563,,,,,,2
19,1,select_coverage,4.0,exact,cmar,win,469,0.8082445233866193,0.6341119790575679,0.6429515621131453,0.6000290628612887,2591,,,,,,2
19,1,select_coverage,4.0,exact,top_k_avg,win,469,0.8047661338069864,0.5877410210715425,0.6076589272944357,0.5747663763208346,2638,,,,,,2
19,1,select_coverage,4.0,exact,list,win,469,0.8106127886323268,0.6032454111197485,0.6217710169651739,0.5906156950426616,2559,,,,,,2
19,1,select_coverage_CBA_M1,,DAC,list,win,840,0.8006956779159266,0.5738940539439623,0.5983520317464994,0.5624420138054043,2693,,,,,,2
19,1,select_coverage_CBA_M1,,exact,majority,win,881,0.8133510953226761,0.6183979253746309,0.6328569189492127,0.6017553064592362,2522,,,,,,2
19,1,select_coverage_CBA_M1,,exact,cmar,win,881,0.8112788632326821,0.6190629720961337,0.6289490875523778,0.6004940850562049,2550,,,,,,2
19,1,select_coverage_CBA_M1,,exact,top_k_avg,win,881,0.8039520426287744,0.5713513830093478,0.5905454039852321,0.5696394323486234,2649,,,,,,2
19,1,select_coverage_CBA_M1,,exact,list,win,881,0.8114268798105387,0.5877059399387371,0.6052106383125967,0.588890418185825,2548,,,,,,2
19,2,select_coverage,1.0,exact,majority,win,691,0.8110568383658969,0.6374385347247102,0.6513322147517648,0.6022401642304733,2553,,,,,,2
19,2,select_coverage,1.0,exact,cmar,win,691,0.8090586145648313,0.6302061142439842,0.6400752042675656,0.5997497293825442,2580,,,,,,2
19,2,select_coverage,1.0,exact,top_k_avg,win,691,0.8032119597394908,0.5821686018565878,0.6038436418672796,0.5698782545161263,2659,,,,,,2
19,2,select_coverage,1.0,exact,list,win,691,0.8103907637655418,0.5977236609462869,0.6177839957828679,0.5884889393262125,2562,,,,,,2
19,2,select_coverage,2.0,exact,majority,win,571,0.8103167554766134,0.6429449590464454,0.6546114728935342,0.6034199978440175,2563,,,,,,2
19,2,select_coverage,2.0,exact,cmar,win,571,0.8087625814091178,0.6320597569026406,0.6411481298938092,0.6002663807241244,2584,,,,,,2
19,2,select_coverage,2.0,exact,top_k_avg,win,571,0.8054322084073416,0.5884909407701081,0.6093585619754265,0.576070821958746,2629,,,,,,2
19,2,select_coverage,2.0,exact,list,win,571,0.8112788632326821,0.6021808456474639,0.6216468192917738,0.591440545205921,2550,,,,,,2
19,2,select_coverage,3.0,exact,majority,win,517,0.8104647720544701,0.6465008348965431,0.657057783269297,0.6051708062557308,2561,,,,,,2
19,2,select_coverage,3.0,exact,cmar,win,517,0.808392539964476,0.6334771033956507,0.6427175416742683,0.5998598103534531,2589,,,,,,2
19,2,select_coverage,3.0,exact,top_k_avg,win,517,0.8058022498519835,0.5889508906143319,0.6093654611318442,0.5770751917828844,2624,,,,,,2
19,2,select_coverage,3.0,exact,list,win,517,0.8113528715216104,0.6039919488192742,0.6231036840359248,0.5921310878698787,2549,,,,,,2
19,2,select_coverage,4.0,exact,majority,win,469,0.8103167554766134,0.6496375992323925,0.6592124511164635,0.6060853255806007,2563,,,,,,2
19,2,select_coverage,4.0,exact,cmar,win,469,0.8082445233866193,0.6341119790575679,0.6429515621131453,0.6000290628612887,2591,,,,,,2
19,2,select_coverage,4.0,exact,top_k_avg,win,469,0.8047661338069864,0.5877410210715425,0.6076589272944357,0.5747663763208346,2638,,,,,,2
19,2,select_coverage,4.0,exact,list,win,469,0.8105387803433984,0.6032080921169123,0.6216821531422031,0.5904786552574035,2560,,,,,,2
19,2,select_coverage_CBA_M1,,exact,majority,win,881,0.8133510953226761,0.6183979253746309,0.6328569189492127,0.6017553064592362,2522,,,,,,2
19,2,select_coverage_CBA_M1,,exact,cmar,win,881,0.8112788632326821,0.6190629720961337,0.6289490875523778,0.6004940850562049,2550,,,,,,2
19,2,select_coverage_CBA_M1,,exact,top_k_avg,win,881,0.8039520426287744,0.5713513830093478,0.5905454039852321,0.5696394323486234,2649,,,,,,2
19,2,select_coverage_CBA_M1,,exact,list,win,881,0.8114268798105387,0.5877059399387371,0.6052106383125967,0.588890418185825,2548,,,,,,2
29,1,select_coverage,1.0,DAC,list,win,481,0.8001036116044997,0.6015222050790673,0.6234287782220607,0.5687218856126035,2701,,,,,,2
29,1,select_coverage,1.0,exact,majority,win,677,0.8144612196566016,0.6399364885150954,0.6535047495154688,0.6099356295276044,2507,,,,,,2
29,1,select_coverage,1.0,exact,cmar,win,677,0.8143132030787448,0.6368384573357843,0.6459255939363217,0.6120032098572519,2509,,,,,,2
29,1,select_coverage,1.0,exact,top_k_avg,win,677,0.8064683244523386,0.5901221231195474,0.6088590850874939,0.5793231025420595,2615,,,,,,2
29,1,select_coverage,1.0,exact,list,win,677,0.8140171699230314,0.607163450526454,0.6247985335412165,0.5989471966561611,2513,,,,,,2
29,1,select_coverage,2.0,DAC,list,win,396,0.7976613380698638,0.5999910160647931,0.6206945411433048,0.5640470587842769,2734,,,,,,2
29,1,select_coverage,2.0,exact,majority,win,579,0.8135731201894613,0.6443303951548445,0.6556966411370403,0.6107071470111222,2519,,,,,,2
29,1,select_coverage,2.0,exact,cmar,win,579,0.8148312611012434,0.6396631963759655,0.6479112470302847,0.6143416294333688,2502,,,,,,2
29,1,select_coverage,2.0,exact,top_k_avg,win,579,0.8078004736530492,0.5944930207602241,0.6117911772095662,0.5833862927208591,2597,,,,,,2
29,1,select_coverage,2.0,exact,list,win,579,0.8136471284783896,0.607717085658349,0.6240741966395317,0.5986868117445285,2518,,,,,,2
29,1,select_coverage,3.0,DAC,list,win,339,0.7959591474245116,0.5994268810220498,0.6196967607002898,0.5608531025452451,2757,,,,,,2
29,1,select_coverage,3.0,exact,majority,win,535,0.8115008880994672,0.6450040567915192,0.6554257232949069,0.6074259516462656,2547,,,,,,2
29,1,select_coverage,3.0,exact,cmar,win,535,0.8121669626998224,0.6375849420259724,0.6450182588083547,0.6092265422063771,2538,,,,,,2
