seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test,acc_test_maj,bacc_test_maj,f1_test_maj,mcc_test_maj,erros_test_maj,nclients
5,1,select_coverage,1.0,DAC,list,positive,2,0.9895833333333334,0.9859154929577464,0.9887587822014052,0.9777672811375968,2,,,,,,2
5,1,select_coverage,1.0,exact,majority,positive,3,1.0,1.0,1.0,1.0,0,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3.0,2
5,1,select_coverage,1.0,exact,cmar,positive,3,1.0,1.0,1.0,1.0,0,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3.0,2
5,1,select_coverage,1.0,exact,top_k_avg,positive,3,1.0,1.0,1.0,1.0,0,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3.0,2
5,1,select_coverage,1.0,exact,list,positive,3,1.0,1.0,1.0,1.0,0,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3.0,2
5,1,select_coverage,2.0,DAC,list,positive,1,0.9583333333333334,0.943661971830986,0.9541492537313432,0.9123026373931856,8,,,,,,2
5,1,select_coverage,2.0,exact,majority,positive,1,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3,,,,,,2
5,1,select_coverage,2.0,exact,cmar,positive,1,0.9895833333333334,0.9859154929577464,0.9887587822014052,0.9777672811375968,2,,,,,,2
5,1,select_coverage,2.0,exact,top_k_avg,positive,1,0.9635416666666666,0.9536142474682808,0.9602825142586956,0.9221069632899986,7,,,,,,2
5,1,select_coverage,2.0,exact,list,positive,1,0.9791666666666666,0.971830985915493,0.9773771650759986,0.9557535188176888,4,,,,,,2
5,1,select_coverage,3.0,DAC,list,positive,1,0.953125,0.9366197183098592,0.9482371266812448,0.9015455610782472,9,,,,,,2
5,1,select_coverage,3.0,exact,majority,positive,1,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3,,,,,,2
5,1,select_coverage,3.0,exact,cmar,positive,1,0.9895833333333334,0.9859154929577464,0.9887587822014052,0.9777672811375968,2,,,,,,2
5,1,select_coverage,3.0,exact,top_k_avg,positive,1,0.9375,0.918402979862647,0.9307359307359306,0.8676529720735612,12,,,,,,2
5,1,select_coverage,3.0,exact,list,positive,1,0.9739583333333334,0.9647887323943662,0.9716303673276396,0.9448224543025312,5,,,,,,2
5,1,select_coverage,4.0,DAC,list,positive,0,0.953125,0.9366197183098592,0.9482371266812448,0.9015455610782472,9,,,,,,2
5,1,select_coverage,4.0,exact,majority,positive,0,0.9791666666666666,0.974741008031661,0.9775175644028102,0.9552817956928228,4,,,,,,2
5,1,select_coverage,4.0,exact,cmar,positive,0,0.9895833333333334,0.9859154929577464,0.9887587822014052,0.9777672811375968,2,,,,,,2
5,1,select_coverage,4.0,exact,top_k_avg,positive,0,0.9270833333333334,0.9014084507042254,0.91796875,0.848269895337836,14,,,,,,2
5,1,select_coverage,4.0,exact,list,positive,0,0.9739583333333334,0.9647887323943662,0.9716303673276396,0.9448224543025312,5,,,,,,2
5,1,select_coverage_CBA_M1,,DAC,list,positive,71,1.0,1.0,1.0,1.0,0,0.6302083333333334,0.5,0.3865814696485623,0.0,71.0,2
5,1,select_coverage_CBA_M1,,exact,majority,positive,71,1.0,1.0,1.0,1.0,0,0.6302083333333334,0.5,0.3865814696485623,0.0,71.0,2
5,1,select_coverage_CBA_M1,,exact,cmar,positive,71,1.0,1.0,1.0,1.0,0,0.6302083333333334,0.5,0.3865814696485623,0.0,71.0,2
5,1,select_coverage_CBA_M1,,exact,top_k_avg,positive,71,1.0,1.0,1.0,1.0,0,0.6302083333333334,0.5,0.3865814696485623,0.0,71.0,2
5,1,select_coverage_CBA_M1,,exact,list,positive,71,1.0,1.0,1.0,1.0,0,0.6302083333333334,0.5,0.3865814696485623,0.0,71.0,2
5,2,select_coverage,1.0,exact,majority,positive,3,1.0,1.0,1.0,1.0,0,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3.0,2
5,2,select_coverage,1.0,exact,cmar,positive,3,1.0,1.0,1.0,1.0,0,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3.0,2
5,2,select_coverage,1.0,exact,top_k_avg,positive,3,1.0,1.0,1.0,1.0,0,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3.0,2
5,2,select_coverage,1.0,exact,list,positive,3,1.0,1.0,1.0,1.0,0,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3.0,2
5,2,select_coverage,2.0,exact,majority,positive,1,0.9895833333333334,0.9859154929577464,0.9887587822014052,0.9777672811375968,2,,,,,,2
5,2,select_coverage,2.0,exact,cmar,positive,1,0.9895833333333334,0.9859154929577464,0.9887587822014052,0.9777672811375968,2,,,,,,2
5,2,select_coverage,2.0,exact,top_k_avg,positive,1,0.9635416666666666,0.9536142474682808,0.9602825142586956,0.9221069632899986,7,,,,,,2
5,2,select_coverage,2.0,exact,list,positive,1,0.9895833333333334,0.9859154929577464,0.9887587822014052,0.9777672811375968,2,,,,,,2
5,2,select_coverage,3.0,exact,majority,positive,1,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3,,,,,,2
5,2,select_coverage,3.0,exact,cmar,positive,1,0.9895833333333334,0.9859154929577464,0.9887587822014052,0.9777672811375968,2,,,,,,2
5,2,select_coverage,3.0,exact,top_k_avg,positive,1,0.9375,0.918402979862647,0.9307359307359306,0.8676529720735612,12,,,,,,2
5,2,select_coverage,3.0,exact,list,positive,1,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3,,,,,,2
5,2,select_coverage,4.0,exact,majority,positive,0,0.9791666666666666,0.974741008031661,0.9775175644028102,0.9552817956928228,4,,,,,,2
5,2,select_coverage,4.0,exact,cmar,positive,0,0.9895833333333334,0.9859154929577464,0.9887587822014052,0.9777672811375968,2,,,,,,2
5,2,select_coverage,4.0,exact,top_k_avg,positive,0,0.9270833333333334,0.9014084507042254,0.91796875,0.848269895337836,14,,,,,,2
5,2,select_coverage,4.0,exact,list,positive,0,0.984375,0.9788732394366196,0.9830861841139332,0.966734292913026,3,,,,,,2
5,2,select_coverage_CBA_M1,,exact,majority,positive,4,1.0,1.0,1.0,1.0,0,0.9791666666666666,0.971830985915493,0.9773771650759986,0.9557535188176888,4.0,2
5,2,select_coverage_CBA_M1,,exact,cmar,positive,4,1.0,1.0,1.0,1.0,0,0.9791666666666666,0.971830985915493,0.9773771650759986,0.9557535188176888,4.0,2
5,2,select_coverage_CBA_M1,,exact,top_k_avg,positive,4,1.0,1.0,1.0,1.0,0,0.9791666666666666,0.971830985915493,0.9773771650759986,0.9557535188176888,4.0,2
5,2,select_coverage_CBA_M1,,exact,list,positive,4,1.0,1.0,1.0,1.0,0,0.9791666666666666,0.971830985915493,0.9773771650759986,0.9557535188176888,4.0,2
14,1,select_coverage,1.0,DAC,list,positive,2,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,1,select_coverage,1.0,exact,majority,positive,2,0.9791666666666666,0.976911976911977,0.976911976911977,0.9538239538239538,4,,,,,,2
14,1,select_coverage,1.0,exact,cmar,positive,2,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,1,select_coverage,1.0,exact,top_k_avg,positive,2,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,1,select_coverage,1.0,exact,list,positive,2,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,1,select_coverage,2.0,DAC,list,positive,0,0.8958333333333334,0.8484848484848485,0.8739495798319328,0.775560697827671,20,,,,,,2
14,1,select_coverage,2.0,exact,majority,positive,0,0.9739583333333334,0.9657287157287158,0.9708162334701322,0.9422260832132832,5,,,,,,2
14,1,select_coverage,2.0,exact,cmar,positive,0,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,1,select_coverage,2.0,exact,top_k_avg,positive,0,0.9322916666666666,0.9015151515151516,0.9208498493737118,0.8531862337787004,13,,,,,,2
14,1,select_coverage,2.0,exact,list,positive,0,0.9791666666666666,0.9696969696969696,0.9765625,0.9541957401338104,4,,,,,,2
14,1,select_coverage,3.0,DAC,list,positive,0,0.8958333333333334,0.8484848484848485,0.8739495798319328,0.775560697827671,20,,,,,,2
14,1,select_coverage,3.0,exact,majority,positive,0,0.96875,0.9617604617604618,0.9651120533010298,0.9304842103984708,6,,,,,,2
14,1,select_coverage,3.0,exact,cmar,positive,0,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,1,select_coverage,3.0,exact,top_k_avg,positive,0,0.9479166666666666,0.9242424242424244,0.9399324239769742,0.886620694933573,10,,,,,,2
14,1,select_coverage,3.0,exact,list,positive,0,0.9791666666666666,0.9696969696969696,0.9765625,0.9541957401338104,4,,,,,,2
14,1,select_coverage,4.0,DAC,list,positive,0,0.8958333333333334,0.8484848484848485,0.8739495798319328,0.775560697827671,20,,,,,,2
14,1,select_coverage,4.0,exact,majority,positive,0,0.9635416666666666,0.9505772005772006,0.9588222678390882,0.9192970851708056,7,,,,,,2
14,1,select_coverage,4.0,exact,cmar,positive,0,0.984375,0.9808802308802308,0.98262076456567,0.9653073670705488,3,,,,,,2
14,1,select_coverage,4.0,exact,top_k_avg,positive,0,0.953125,0.9354256854256856,0.9466254826254826,0.8964982659105555,9,,,,,,2
14,1,select_coverage,4.0,exact,list,positive,0,0.984375,0.9772727272727272,0.9824897400820792,0.965581028730576,3,,,,,,2
14,1,select_coverage_CBA_M1,,DAC,list,positive,66,1.0,1.0,1.0,1.0,0,0.65625,0.5,0.3962264150943396,0.0,66.0,2
14,1,select_coverage_CBA_M1,,exact,majority,positive,66,1.0,1.0,1.0,1.0,0,0.65625,0.5,0.3962264150943396,0.0,66.0,2
14,1,select_coverage_CBA_M1,,exact,cmar,positive,66,1.0,1.0,1.0,1.0,0,0.65625,0.5,0.3962264150943396,0.0,66.0,2
14,1,select_coverage_CBA_M1,,exact,top_k_avg,positive,66,1.0,1.0,1.0,1.0,0,0.65625,0.5,0.3962264150943396,0.0,66.0,2
14,1,select_coverage_CBA_M1,,exact,list,positive,66,1.0,1.0,1.0,1.0,0,0.65625,0.5,0.3962264150943396,0.0,66.0,2
14,2,select_coverage,1.0,exact,majority,positive,2,0.9791666666666666,0.976911976911977,0.976911976911977,0.9538239538239538,4,,,,,,2
14,2,select_coverage,1.0,exact,cmar,positive,2,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,2,select_coverage,1.0,exact,top_k_avg,positive,2,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,2,select_coverage,1.0,exact,list,positive,2,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,2,select_coverage,2.0,exact,majority,positive,0,0.9739583333333334,0.9657287157287158,0.9708162334701322,0.9422260832132832,5,,,,,,2
14,2,select_coverage,2.0,exact,cmar,positive,0,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,2,select_coverage,2.0,exact,top_k_avg,positive,0,0.9322916666666666,0.9015151515151516,0.9208498493737118,0.8531862337787004,13,,,,,,2
14,2,select_coverage,2.0,exact,list,positive,0,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,2,select_coverage,3.0,exact,majority,positive,0,0.96875,0.9617604617604618,0.9651120533010298,0.9304842103984708,6,,,,,,2
14,2,select_coverage,3.0,exact,cmar,positive,0,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,2,select_coverage,3.0,exact,top_k_avg,positive,0,0.9479166666666666,0.9242424242424244,0.9399324239769742,0.886620694933573,10,,,,,,2
14,2,select_coverage,3.0,exact,list,positive,0,0.9895833333333334,0.9848484848484848,0.9883706844336766,0.9770084209183943,2,,,,,,2
14,2,select_coverage,4.0,exact,majority,positive,0,0.9635416666666666,0.9505772005772006,0.9588222678390882,0.9192970851708056,7,,,,,,2
14,2,select_coverage,4.0,exact,cmar,positive,0,0.984375,0.9808802308802308,0.98262076456567,0.9653073670705488,3,,,,,,2
14,2,select_coverage,4.0,exact,top_k_avg,positive,0,0.953125,0.9354256854256856,0.9466254826254826,0.8964982659105555,9,,,,,,2
14,2,select_coverage,4.0,exact,list,positive,0,0.9947916666666666,0.9924242424242424,0.99420692152189,0.9884805371727676,1,,,,,,2
14,2,select_coverage_CBA_M1,,exact,majority,positive,3,1.0,1.0,1.0,1.0,0,0.984375,0.9772727272727272,0.9824897400820792,0.965581028730576,3.0,2
14,2,select_coverage_CBA_M1,,exact,cmar,positive,3,1.0,1.0,1.0,1.0,0,0.984375,0.9772727272727272,0.9824897400820792,0.965581028730576,3.0,2
14,2,select_coverage_CBA_M1,,exact,top_k_avg,positive,3,1.0,1.0,1.0,1.0,0,0.984375,0.9772727272727272,0.9824897400820792,0.965581028730576,3.0,2
14,2,select_coverage_CBA_M1,,exact,list,positive,3,1.0,1.0,1.0,1.0,0,0.984375,0.9772727272727272,0.9824897400820792,0.965581028730576,3.0,2
17,1,select_coverage,1.0,DAC,list,positive,0,1.0,1.0,1.0,1.0,0,,,,,,2
17,1,select_coverage,1.0,exact,majority,positive,0,1.0,1.0,1.0,1.0,0,,,,,,2
17,1,select_coverage,1.0,exact,cmar,positive,0,1.0,1.0,1.0,1.0,0,,,,,,2
17,1,select_coverage,1.0,exact,top_k_avg,positive,0,1.0,1.0,1.0,1.0,0,,,,,,2
17,1,select_coverage,1.0,exact,list,positive,0,1.0,1.0,1.0,1.0,0,,,,,,2
17,1,select_coverage,2.0,DAC,list,positive,0,0.9479166666666666,0.9285714285714286,0.9418534221683827,0.8900605553600227,10,,,,,,2
17,1,select_coverage,2.0,exact,majority,positive,0,1.0,1.0,1.0,1.0,0,,,,,,2
17,1,select_coverage,2.0,exact,cmar,positive,0,1.0,1.0,1.0,1.0,0,,,,,,2
17,1,select_coverage,2.0,exact,top_k_avg,positive,0,0.9739583333333334,0.9642857142857144,0.9714413208389112,0.944464662289019,5,,,,,,2
17,1,select_coverage,2.0,exact,list,positive,0,0.9947916666666666,0.9928571428571428,0.9943620613713112,0.9887873120302746,1,,,,,,2
17,1,select_coverage,3.0,DAC,list,positive,0,0.9375,0.9142857142857144,0.9296875,0.8685453368317605,12,,,,,,2
17,1,select_coverage,3.0,exact,majority,positive,0,0.9947916666666666,0.9928571428571428,0.9943620613713112,0.9887873120302746,1,,,,,,2
17,1,select_coverage,3.0,exact,cmar,positive,0,1.0,1.0,1.0,1.0,0,,,,,,2
17,1,select_coverage,3.0,exact,top_k_avg,positive,0,0.9739583333333334,0.9642857142857144,0.9714413208389112,0.944464662289019,5,,,,,,2
17,1,select_coverage,3.0,exact,list,positive,0,0.9947916666666666,0.9928571428571428,0.9943620613713112,0.9887873120302746,1,,,,,,2
17,1,select_coverage,4.0,DAC,list,positive,0,0.9322916666666666,0.9071428571428573,0.9235270688440208,0.8578304120704837,13,,,,,,2
17,1,select_coverage,4.0,exact,majority,positive,0,0.984375,0.9785714285714286,0.9829782203965838,0.9665254412437516,3,,,,,,2
17,1,select_coverage,4.0,exact,cmar,positive,0,1.0,1.0,1.0,1.0,0,,,,,,2
17,1,select_coverage,4.0,exact,top_k_avg,positive,0,0.9791666666666666,0.9714285714285714,0.9772296015180266,0.955471176994904,4,,,,,,2
