ranking,selection,param,strategy,acc_train,bacc_train,f1_train,mcc_train,erros_train,acc_test,bacc_test,f1_test,mcc_test,erros_test,seed
1,select_coverage,1.0,majority,0.6392294220665499,0.4804183355585225,0.4744476132860888,0.4125109412627991,206,0.5244755244755245,0.3390452876376988,0.267032967032967,0.0283334513697149,68,5
1,select_coverage,1.0,cmar,0.8844133099824869,0.8405346267495801,0.8703110989852657,0.8120211420553002,66,0.4685314685314685,0.349891200870393,0.3402850989826904,0.0256056665808001,76,5
1,select_coverage,1.0,top_k_avg,0.8563922942206655,0.8003629463909837,0.8306612140323217,0.7634765977432308,82,0.4615384615384615,0.3455052359581123,0.3365821812596006,0.0145780105038048,77,5
1,select_coverage,1.0,list,0.9001751313485113,0.8660365973450085,0.8898433095734392,0.8369542371849296,57,0.4965034965034965,0.393172854617163,0.3951974431220824,0.0953051626224796,72,5
1,select_coverage,2.0,majority,0.6059544658493871,0.4370642337932057,0.4088602724368405,0.3446399518809486,225,0.5244755244755245,0.3323133414932681,0.2436417615042058,-0.0029806274907189,68,5
1,select_coverage,2.0,cmar,0.8476357267950964,0.7872834449937254,0.8258306966669129,0.7528859733061446,87,0.4615384615384615,0.3360023119815041,0.3184390569501061,0.0066985441055808,77,5
1,select_coverage,2.0,top_k_avg,0.8178633975481612,0.7437233628822414,0.7764658170320168,0.6987435928631759,104,0.4965034965034965,0.3708010335917313,0.3607259803464788,0.0709109914154793,72,5
1,select_coverage,2.0,list,0.8896672504378283,0.8575638388722501,0.880484601959456,0.8186656392403117,63,0.5104895104895105,0.4181796545627634,0.4246513666108212,0.1340796422912251,70,5
1,select_coverage,3.0,majority,0.6042031523642732,0.4339489689956979,0.4027227926732074,0.3405767642090055,226,0.5244755244755245,0.3323133414932681,0.2436417615042058,-0.0029806274907189,68,5
1,select_coverage,3.0,cmar,0.819614711033275,0.7453571729272664,0.7880143986183915,0.7084155783966258,103,0.5034965034965035,0.3623181014551884,0.3410565738151945,0.0664087596301155,71,5
1,select_coverage,3.0,top_k_avg,0.7880910683012259,0.7012558285922772,0.7322009930010287,0.6479921970496895,121,0.4895104895104895,0.3569121447028423,0.3369818608179875,0.0509798153962122,73,5
1,select_coverage,3.0,list,0.8774080560420315,0.8496809559893673,0.8684052059052059,0.7971535309301502,70,0.4895104895104895,0.3955188358493132,0.3977817389582095,0.1010084325723305,73,5
1,select_coverage,4.0,majority,0.6164623467600701,0.4478378578845868,0.420962376517932,0.3645985396796273,219,0.5174825174825175,0.3279273765809873,0.2413032191069574,-0.029431557023244,69,5
1,select_coverage,4.0,cmar,0.8231173380035026,0.7521725664249028,0.7933067198935463,0.712428706283744,101,0.5034965034965035,0.3718210254317965,0.3595334561080417,0.0786454255642591,71,5
1,select_coverage,4.0,top_k_avg,0.7635726795096323,0.6729703668956005,0.6997253464644769,0.6036543131475247,135,0.4825174825174825,0.3525261797905616,0.3335473515248796,0.0415577699039335,74,5
1,select_coverage,4.0,list,0.861646234676007,0.8369718182802295,0.8535931931704863,0.7703832348725823,79,0.4965034965034965,0.4127736978104175,0.41751162286998,0.1233264466881345,72,5
1,select_coverage_CBA_M1,,majority,0.861646234676007,0.8081886960391634,0.8487332339791357,0.7815784406777586,79,0.4895104895104895,0.369781041751666,0.361038961038961,0.0715169384905521,73,5
1,select_coverage_CBA_M1,,cmar,0.861646234676007,0.8081886960391634,0.8487332339791357,0.7815784406777586,79,0.4825174825174825,0.3687610499116007,0.3615468409586057,0.0758838174995303,74,5
1,select_coverage_CBA_M1,,top_k_avg,0.861646234676007,0.8081886960391634,0.8487332339791357,0.7815784406777586,79,0.4895104895104895,0.3664150686794505,0.3565899854927508,0.066290225703627,73,5
1,select_coverage_CBA_M1,,list,0.861646234676007,0.8081886960391634,0.8487332339791357,0.7815784406777586,79,0.4895104895104895,0.3664150686794505,0.3565899854927508,0.066290225703627,73,5
2,select_coverage,1.0,majority,0.6392294220665499,0.4804183355585225,0.4744476132860888,0.4125109412627991,206,0.5244755244755245,0.3390452876376988,0.267032967032967,0.0283334513697149,68,5
2,select_coverage,1.0,cmar,0.8844133099824869,0.8405346267495801,0.8703110989852657,0.8120211420553002,66,0.4685314685314685,0.349891200870393,0.3402850989826904,0.0256056665808001,76,5
2,select_coverage,1.0,top_k_avg,0.8563922942206655,0.8003629463909837,0.8306612140323217,0.7634765977432308,82,0.4615384615384615,0.3455052359581123,0.3365821812596006,0.0145780105038048,77,5
2,select_coverage,1.0,list,0.9001751313485113,0.8660365973450085,0.8898433095734392,0.8369542371849296,57,0.4965034965034965,0.393172854617163,0.3944875107665805,0.0968015936809202,72,5
