1,2,3,4,5,6,7,8,9,10
1.0,1.0,0.9528570238690104,0.8396932450381579,0.7523206726907238,0.51365956999374,0.6775509322308116,0.5712444739727762,0.46299246955218054,0.51365956999374
1.0,1.0,0.9115392422092774,0.7418405360671395,0.7130740328122925,0.5556275426990973,0.5752767799645006,0.5161297761308022,0.5752767799645006,0.48795003647426655
1.0,1.0,0.9770811122931401,0.7464610292101181,0.8885663017293309,0.764260343227009,0.6650621717611762,0.6442915380050551,0.6233037900619546,0.5096189083447633
1.0,1.0,0.9549105211188454,0.7098230654145643,0.618852747755276,0.4661951228872413,0.5858079029065378,0.5530380310880865,0.5861602657049861,0.5693986233737298
1.0,1.0,1.0,0.739509972887452,0.5129825908737994,0.5651781456987601,0.5356166968099849,0.5150041674581559,0.49968243883744773,0.5614615068276381
1.0,1.0,0.9768370008941049,0.6724747000610671,0.8310635755865292,0.5589565568382148,0.5268069148421701,0.5616136003210516,0.5770615218501404,0.5262497824896581
1.0,1.0,0.8065025905546915,0.6686362748797783,0.7467443462417829,0.5145762648960465,0.5341883028082353,0.5775678834741681,0.5341883028082353,0.4826112549169354
0.9331966630219535,1.0,0.7108945925031301,0.613717484082323,0.591506278674737,0.523711706249665,0.36499152876149504,0.3152978464418549,0.450179119234616,0.37121126614244027
1.0,1.0,0.9327832648657132,0.7575470619178772,0.6552101125174958,0.5413638261315281,0.5749307200761264,0.5749307200761264,0.5749307200761264,0.5749307200761264
1.0,1.0,1.0,0.8507699593953255,0.6707651885102434,0.5626386157930922,0.5448197373749487,0.5962847939999439,0.6134688957245553,0.4786447888381737
1.0,1.0,0.7685818476515857,0.8473815879257441,0.7863975156570492,0.7076861395641062,0.688324285915182,0.6690433824641325,0.648010671282763,0.5373286205163066
1.0,1.0,1.0,0.8908116103345235,0.7715885154726594,0.6101868299920233,0.5492292300439002,0.5599633160759343,0.5492292300439002,0.4855308414124831
0.8313937795542226,0.8313937795542226,0.5895130426294123,0.8220407846971175,0.6999477815925242,0.6231049296121122,0.5851449395891003,0.5625003156086575,0.5848356309650053,0.5613775713036214
1.0,1.0,0.8908116103345235,0.8313937795542226,0.7053347517685259,0.6388765649999399,0.6066619659415752,0.6066619659415752,0.6066619659415752,0.5275421917586673
1.0,1.0,0.8462174165567121,0.7075916971647818,0.7982871331970546,0.5512477387517415,0.4412613040609141,0.5864225462198159,0.5864225462198159,0.5393193716300061
1.0,1.0,0.8313937795542226,0.7931935515560997,0.7561614560806561,0.5126738808838205,0.6187251285745443,0.5698784078976067,0.5660571182901698,0.3724140455476809
1.0,1.0,0.9770811122931401,0.8682013504398968,0.648010671282763,0.5775958979049243,0.5354284232565756,0.6306285021249101,0.6498196865285015,0.5218624584427538
1.0,0.6344404121162714,0.752625526224199,0.5526748562242848,0.7948078396988114,0.24389292224570236,0.34639623031668265,0.36776976463731165,0.3825408739062131,0.15554895804538885
1.0,1.0,0.9119876479532727,0.9771653400077729,0.8870670552475728,0.5877699452612026,0.626410240227857,0.6069901422407602,0.703679195413668,0.3009120863893204
1.0,1.0,0.9330250341152238,0.6373774391990981,0.5884823492763704,0.4603873605336385,0.44420876687817473,0.34641737110744747,0.43755022673801064,0.36458506985376715
