1,2,3,4,5,6,7,8,9,10
9,15,22,23,23,31,22,30,25,32
12,14,18,16,19,25,19,22,33,29
9,14,21,19,21,26,25,24,27,31
10,12,16,19,19,23,18,24,30,35
13,15,24,22,24,27,28,34,29,29
10,13,13,19,22,25,28,32,28,33
11,15,19,20,21,23,29,25,26,30
10,12,17,19,19,22,23,29,31,32
14,15,16,17,21,26,29,29,33,31
13,15,17,20,23,22,27,27,31,28
14,17,17,18,22,23,31,24,32,38
13,16,18,19,21,27,23,32,28,34
14,14,22,21,23,25,28,29,34,30
10,20,21,22,23,27,33,34,35,37
15,15,17,23,27,27,27,22,26,31
10,14,19,17,16,24,30,28,33,32
13,14,19,16,24,24,27,31,26,29
10,13,20,21,22,22,24,25,32,32
9,17,14,15,19,21,26,22,27,28
10,14,17,17,20,21,24,27,32,29
