seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,positive,0,0.71875,0.7493731343283583,0.7142857142857143,0.4760917812771642,54
5,1,select_coverage,1.0,exact,list,positive,0,1.0,1.0,1.0,1.0,0
5,1,select_coverage,2.0,DAC,list,positive,0,0.6770833333333334,0.7000597014925374,0.6710511771858074,0.3816128132573714,62
5,1,select_coverage,2.0,exact,list,positive,0,0.984375,0.9776119402985075,0.9826207645656699,0.9658342616078198,3
5,1,select_coverage,3.0,DAC,list,positive,0,0.671875,0.6925970149253731,0.6652552926525529,0.36727806403894786,63
5,1,select_coverage,3.0,exact,list,positive,0,0.984375,0.9776119402985075,0.9826207645656699,0.9658342616078198,3
5,1,select_coverage,4.0,DAC,list,positive,0,0.671875,0.6925970149253731,0.6652552926525529,0.36727806403894786,63
5,1,select_coverage,4.0,exact,list,positive,0,0.9895833333333334,0.9850746268656716,0.9884559884559885,0.9771751699299875,2
5,1,select_coverage_CBA_M1,,DAC,list,positive,13,0.71875,0.7493731343283583,0.7142857142857143,0.4760917812771642,54
5,1,select_coverage_CBA_M1,,exact,list,positive,19,0.8958333333333334,0.8507462686567164,0.8752436647173489,0.7776470574494936,20
14,1,select_coverage,1.0,DAC,list,positive,0,0.65625,0.6113432835820896,0.61328125,0.22797428534656258,66
14,1,select_coverage,1.0,exact,list,positive,0,0.984375,0.9776119402985075,0.9826207645656699,0.9658342616078198,3
14,1,select_coverage,2.0,DAC,list,positive,0,0.6510416666666666,0.6038805970149254,0.6058702778884157,0.2136457459182896,67
14,1,select_coverage,2.0,exact,list,positive,0,0.9791666666666666,0.9701492537313433,0.9767413688673532,0.9545375658378389,4
14,1,select_coverage,3.0,DAC,list,positive,0,0.6510416666666666,0.6038805970149254,0.6058702778884157,0.2136457459182896,67
14,1,select_coverage,3.0,exact,list,positive,0,0.9739583333333334,0.9626865671641791,0.9708162334701322,0.9432824921152272,5
14,1,select_coverage,4.0,DAC,list,positive,0,0.6510416666666666,0.6038805970149254,0.6058702778884157,0.2136457459182896,67
14,1,select_coverage,4.0,exact,list,positive,0,0.9739583333333334,0.9626865671641791,0.9708162334701322,0.9432824921152272,5
14,1,select_coverage_CBA_M1,,DAC,list,positive,3,0.65625,0.6113432835820896,0.61328125,0.22797428534656258,66
14,1,select_coverage_CBA_M1,,exact,list,positive,7,0.8229166666666666,0.7462686567164178,0.7701408450704226,0.6222659150644293,34
17,1,select_coverage,1.0,DAC,list,positive,1,0.9791666666666666,0.9736119402985075,0.976911976911977,0.9540837689913343,4
17,1,select_coverage,1.0,exact,list,positive,1,1.0,1.0,1.0,1.0,0
17,1,select_coverage,2.0,DAC,list,positive,0,0.9791666666666666,0.9736119402985075,0.976911976911977,0.9540837689913343,4
17,1,select_coverage,2.0,exact,list,positive,0,0.9947916666666666,0.9925373134328358,0.9942485696312494,0.9885628833167365,1
17,1,select_coverage,3.0,DAC,list,positive,0,0.9791666666666666,0.9736119402985075,0.976911976911977,0.9540837689913343,4
17,1,select_coverage,3.0,exact,list,positive,0,0.9947916666666666,0.9925373134328358,0.9942485696312494,0.9885628833167365,1
17,1,select_coverage,4.0,DAC,list,positive,0,0.9791666666666666,0.9736119402985075,0.976911976911977,0.9540837689913343,4
17,1,select_coverage,4.0,exact,list,positive,0,0.9947916666666666,0.9925373134328358,0.9942485696312494,0.9885628833167365,1
17,1,select_coverage_CBA_M1,,DAC,list,positive,65,0.9895833333333334,0.9850746268656716,0.9884559884559885,0.9771751699299875,2
17,1,select_coverage_CBA_M1,,exact,list,positive,65,0.9895833333333334,0.9850746268656716,0.9884559884559885,0.9771751699299875,2
19,1,select_coverage,1.0,DAC,list,positive,0,0.8072916666666666,0.7411940298507462,0.7603158001282094,0.5661573732179226,37
19,1,select_coverage,1.0,exact,list,positive,0,0.9947916666666666,0.9925373134328358,0.9942485696312494,0.9885628833167365,1
19,1,select_coverage,2.0,DAC,list,positive,0,0.7916666666666666,0.7188059701492537,0.7362637362637363,0.5288285092421515,40
19,1,select_coverage,2.0,exact,list,positive,0,0.9791666666666666,0.9701492537313433,0.9767413688673532,0.9545375658378389,4
19,1,select_coverage,3.0,DAC,list,positive,0,0.7916666666666666,0.7188059701492537,0.7362637362637363,0.5288285092421515,40
19,1,select_coverage,3.0,exact,list,positive,0,0.9739583333333334,0.9626865671641791,0.9708162334701322,0.9432824921152272,5
