seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,democrat,3,0.9195402298850575,0.8970588235294117,0.9116494994922385,0.8375384100059496,7
5,1,select_coverage,1.0,exact,list,democrat,3,0.9540229885057471,0.9411764705882353,0.9505681818181818,0.9057778074850961,4
5,1,select_coverage,2.0,DAC,list,democrat,3,0.8735632183908046,0.8382352941176471,0.8565002249212775,0.7484665696491414,11
5,1,select_coverage,2.0,exact,list,democrat,3,0.9540229885057471,0.9411764705882353,0.9505681818181818,0.9057778074850961,4
5,1,select_coverage,3.0,DAC,list,democrat,3,0.8735632183908046,0.8382352941176471,0.8565002249212775,0.7484665696491414,11
5,1,select_coverage,3.0,exact,list,democrat,3,0.9540229885057471,0.9411764705882353,0.9505681818181818,0.9057778074850961,4
5,1,select_coverage,4.0,DAC,list,democrat,3,0.8735632183908046,0.8382352941176471,0.8565002249212775,0.7484665696491414,11
5,1,select_coverage,4.0,exact,list,democrat,3,0.9540229885057471,0.9411764705882353,0.9505681818181818,0.9057778074850961,4
5,1,select_coverage_CBA_M1,,DAC,list,democrat,3,0.9310344827586207,0.9170366259711431,0.9258522727272727,0.8562163802830813,6
5,1,select_coverage_CBA_M1,,exact,list,democrat,3,0.9540229885057471,0.9411764705882353,0.9505681818181818,0.9057778074850961,4
14,1,select_coverage,1.0,DAC,list,democrat,1,0.9080459770114943,0.8876248612652609,0.8997695852534562,0.8096810803031842,8
14,1,select_coverage,1.0,exact,list,democrat,1,0.9310344827586207,0.9170366259711431,0.9258522727272727,0.8562163802830813,6
14,1,select_coverage,2.0,DAC,list,democrat,1,0.896551724137931,0.8676470588235294,0.8845983787767133,0.7928164193322489,9
14,1,select_coverage,2.0,exact,list,democrat,1,0.9310344827586207,0.9170366259711431,0.9258522727272727,0.8562163802830813,6
14,1,select_coverage,3.0,DAC,list,democrat,1,0.896551724137931,0.8676470588235294,0.8845983787767133,0.7928164193322489,9
14,1,select_coverage,3.0,exact,list,democrat,1,0.9310344827586207,0.9170366259711431,0.9258522727272727,0.8562163802830813,6
14,1,select_coverage,4.0,DAC,list,democrat,1,0.8850574712643678,0.8529411764705883,0.8706896551724138,0.7706085484952822,10
14,1,select_coverage,4.0,exact,list,democrat,1,0.9310344827586207,0.9170366259711431,0.9258522727272727,0.8562163802830813,6
14,1,select_coverage_CBA_M1,,DAC,list,democrat,1,0.9195402298850575,0.902330743618202,0.9129129129129129,0.8328707558159619,7
14,1,select_coverage_CBA_M1,,exact,list,democrat,1,0.9425287356321839,0.9317425083240843,0.9386026817219478,0.8797460770490917,5
17,1,select_coverage,1.0,DAC,list,democrat,0,0.8505747126436781,0.8351831298557159,0.8403669724770643,0.6829905276833566,13
17,1,select_coverage,1.0,exact,list,democrat,0,0.8505747126436781,0.8351831298557159,0.8403669724770643,0.6829905276833566,13
17,1,select_coverage,2.0,DAC,list,democrat,0,0.8505747126436781,0.8351831298557159,0.8403669724770643,0.6829905276833566,13
17,1,select_coverage,2.0,exact,list,democrat,0,0.8505747126436781,0.8351831298557159,0.8403669724770643,0.6829905276833566,13
17,1,select_coverage,3.0,DAC,list,democrat,0,0.8505747126436781,0.8351831298557159,0.8403669724770643,0.6829905276833566,13
17,1,select_coverage,3.0,exact,list,democrat,0,0.8505747126436781,0.8351831298557159,0.8403669724770643,0.6829905276833566,13
17,1,select_coverage,4.0,DAC,list,democrat,0,0.8505747126436781,0.8351831298557159,0.8403669724770643,0.6829905276833566,13
17,1,select_coverage,4.0,exact,list,democrat,0,0.8505747126436781,0.8351831298557159,0.8403669724770643,0.6829905276833566,13
17,1,select_coverage_CBA_M1,,DAC,list,democrat,1,0.8505747126436781,0.8351831298557159,0.8403669724770643,0.6829905276833566,13
17,1,select_coverage_CBA_M1,,exact,list,democrat,1,0.8505747126436781,0.8351831298557159,0.8403669724770643,0.6829905276833566,13
19,1,select_coverage,1.0,DAC,list,democrat,1,0.8620689655172413,0.8340732519422864,0.8473684210526315,0.7121926742243321,12
19,1,select_coverage,1.0,exact,list,democrat,1,0.896551724137931,0.8940066592674806,0.8919254658385093,0.7841068665670561,9
19,1,select_coverage,2.0,DAC,list,democrat,1,0.8505747126436781,0.8088235294117647,0.827196333078686,0.7042650813527774,13
19,1,select_coverage,2.0,exact,list,democrat,1,0.896551724137931,0.8887347391786904,0.8907797461291672,0.7818202089005379,9
19,1,select_coverage,3.0,DAC,list,democrat,1,0.8160919540229885,0.7647058823529411,0.7805800756620429,0.6376908470162375,16
19,1,select_coverage,3.0,exact,list,democrat,1,0.896551724137931,0.8887347391786904,0.8907797461291672,0.7818202089005379,9
19,1,select_coverage,4.0,DAC,list,democrat,1,0.8160919540229885,0.7647058823529411,0.7805800756620429,0.6376908470162375,16
19,1,select_coverage,4.0,exact,list,democrat,1,0.896551724137931,0.8887347391786904,0.8907797461291672,0.7818202089005379,9
19,1,select_coverage_CBA_M1,,DAC,list,democrat,1,0.8620689655172413,0.8340732519422864,0.8473684210526315,0.7121926742243321,12
19,1,select_coverage_CBA_M1,,exact,list,democrat,1,0.9080459770114943,0.9034406215316315,0.9034406215316315,0.806881243063263,8
29,1,select_coverage,1.0,DAC,list,democrat,0,0.9770114942528736,0.9758601553829078,0.9758601553829078,0.9517203107658158,2
29,1,select_coverage,1.0,exact,list,democrat,0,0.9770114942528736,0.9758601553829078,0.9758601553829078,0.9517203107658158,2
29,1,select_coverage,2.0,DAC,list,democrat,0,0.9770114942528736,0.9758601553829078,0.9758601553829078,0.9517203107658158,2
29,1,select_coverage,2.0,exact,list,democrat,0,0.9770114942528736,0.9758601553829078,0.9758601553829078,0.9517203107658158,2
29,1,select_coverage,3.0,DAC,list,democrat,0,0.9770114942528736,0.9758601553829078,0.9758601553829078,0.9517203107658158,2
29,1,select_coverage,3.0,exact,list,democrat,0,0.9770114942528736,0.9758601553829078,0.9758601553829078,0.9517203107658158,2
29,1,select_coverage,4.0,DAC,list,democrat,0,0.9770114942528736,0.9758601553829078,0.9758601553829078,0.9517203107658158,2
29,1,select_coverage,4.0,exact,list,democrat,0,0.9770114942528736,0.9758601553829078,0.9758601553829078,0.9517203107658158,2
29,1,select_coverage_CBA_M1,,DAC,list,democrat,1,0.9770114942528736,0.9758601553829078,0.9758601553829078,0.9517203107658158,2
29,1,select_coverage_CBA_M1,,exact,list,democrat,1,0.9655172413793104,0.966426193118757,0.9639751552795031,0.9282279173938178,3
31,1,select_coverage,1.0,DAC,list,democrat,1,0.9425287356321839,0.9422863485016648,0.9399585921325051,0.8801875671182305,5
31,1,select_coverage,1.0,exact,list,democrat,1,0.9540229885057471,0.9517203107658158,0.9517203107658158,0.9034406215316315,4
31,1,select_coverage,2.0,DAC,list,democrat,1,0.9425287356321839,0.9422863485016648,0.9399585921325051,0.8801875671182305,5
31,1,select_coverage,2.0,exact,list,democrat,1,0.9540229885057471,0.9517203107658158,0.9517203107658158,0.9034406215316315,4
31,1,select_coverage,3.0,DAC,list,democrat,1,0.9425287356321839,0.9422863485016648,0.9399585921325051,0.8801875671182305,5
31,1,select_coverage,3.0,exact,list,democrat,1,0.9425287356321839,0.9370144284128745,0.9393220811828706,0.8789199350594912,5
31,1,select_coverage,4.0,DAC,list,democrat,1,0.9310344827586207,0.9275804661487237,0.9275804661487237,0.8551609322974473,6
31,1,select_coverage,4.0,exact,list,democrat,1,0.9425287356321839,0.9370144284128745,0.9393220811828706,0.8789199350594912,5
31,1,select_coverage_CBA_M1,,DAC,list,democrat,1,0.9425287356321839,0.9422863485016648,0.9399585921325051,0.8801875671182305,5
31,1,select_coverage_CBA_M1,,exact,list,democrat,1,0.9540229885057471,0.9517203107658158,0.9517203107658158,0.9034406215316315,4
34,1,select_coverage,1.0,DAC,list,democrat,0,0.9310344827586207,0.9170366259711431,0.9258522727272727,0.8562163802830813,6
34,1,select_coverage,1.0,exact,list,democrat,0,0.9770114942528736,0.9758601553829078,0.9758601553829078,0.9517203107658158,2
34,1,select_coverage,2.0,DAC,list,democrat,0,0.9425287356321839,0.9264705882352942,0.9377949377949377,0.8828430011649196,5
34,1,select_coverage,2.0,exact,list,democrat,0,0.9770114942528736,0.9705882352941176,0.9755892255892256,0.9523402079392395,2
34,1,select_coverage,3.0,DAC,list,democrat,0,0.9425287356321839,0.9264705882352942,0.9377949377949377,0.8828430011649196,5
34,1,select_coverage,3.0,exact,list,democrat,0,0.9770114942528736,0.9705882352941176,0.9755892255892256,0.9523402079392395,2
34,1,select_coverage,4.0,DAC,list,democrat,0,0.9425287356321839,0.9264705882352942,0.9377949377949377,0.8828430011649196,5
34,1,select_coverage,4.0,exact,list,democrat,0,0.9655172413793104,0.9558823529411764,0.9631616090331687,0.9289349643905255,3
34,1,select_coverage_CBA_M1,,DAC,list,democrat,1,0.9310344827586207,0.9170366259711431,0.9258522727272727,0.8562163802830813,6
34,1,select_coverage_CBA_M1,,exact,list,democrat,1,0.9770114942528736,0.9758601553829078,0.9758601553829078,0.9517203107658158,2
42,1,select_coverage,1.0,DAC,list,democrat,0,0.9655172413793104,0.966426193118757,0.9639751552795031,0.9282279173938178,3
42,1,select_coverage,1.0,exact,list,democrat,0,0.9655172413793104,0.9611542730299667,0.9635932487097224,0.9274697981389679,3
42,1,select_coverage,2.0,DAC,list,democrat,0,0.9655172413793104,0.966426193118757,0.9639751552795031,0.9282279173938178,3
42,1,select_coverage,2.0,exact,list,democrat,0,0.9655172413793104,0.9611542730299667,0.9635932487097224,0.9274697981389679,3
