seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,not_recom,0,0.8618827160493827,0.6940078458965119,0.7039813109364274,0.7967201502652344,358
5,1,select_coverage,1.0,exact,list,not_recom,0,0.9587191358024691,0.8707061170731891,0.885237792829453,0.9399099178974767,107
5,1,select_coverage,2.0,DAC,list,not_recom,0,0.8584104938271605,0.6914019772760537,0.7004123195727514,0.7918248864773201,367
5,1,select_coverage,2.0,exact,list,not_recom,0,0.9560185185185185,0.8756281852780504,0.8897030070078364,0.9361369478942333,114
5,1,select_coverage,3.0,DAC,list,not_recom,0,0.8549382716049383,0.6887642281553034,0.6980800055923044,0.7868568503296236,376
5,1,select_coverage,3.0,exact,list,not_recom,0,0.9552469135802469,0.8785208741088664,0.8904367179284347,0.9350413881010611,116
5,1,select_coverage,4.0,DAC,list,not_recom,0,0.8541666666666666,0.6881461811837335,0.6974993305155434,0.7856781117174448,378
5,1,select_coverage,4.0,exact,list,not_recom,0,0.9548611111111112,0.8782277908732276,0.8888861701125402,0.9344945286232113,117
5,1,select_coverage_CBA_M1,,DAC,list,not_recom,38,0.8657407407407407,0.7495200140379591,0.7617161604620761,0.8034751723801817,348
5,1,select_coverage_CBA_M1,,exact,list,not_recom,41,0.9575617283950617,0.8835669458230418,0.8900084323521403,0.9379081752922483,110
14,1,select_coverage,1.0,DAC,list,not_recom,0,0.8676697530864198,0.7118094276347993,0.7263052560887585,0.8054705328216132,343
14,1,select_coverage,1.0,exact,list,not_recom,0,0.9502314814814815,0.8572208740342151,0.8834398706561949,0.9277889687913297,129
14,1,select_coverage,2.0,DAC,list,not_recom,0,0.8680555555555556,0.7087033568190744,0.7222355729799197,0.8058854089678404,342
14,1,select_coverage,2.0,exact,list,not_recom,0,0.9471450617283951,0.8688235098577712,0.8866806898943699,0.9235257752450277,137
14,1,select_coverage,3.0,DAC,list,not_recom,0,0.8684413580246914,0.7089964400547133,0.7225343812789764,0.8064671909710934,341
14,1,select_coverage,3.0,exact,list,not_recom,0,0.9456018518518519,0.8746567082698412,0.8893246690824215,0.9215540847565481,141
14,1,select_coverage,4.0,DAC,list,not_recom,0,0.8680555555555556,0.7052085612668345,0.7177727516787198,0.8058826115078179,342
