ranking,selection,param,strategy,acc_train,bacc_train,f1_train,mcc_train,erros_train,acc_test,bacc_test,f1_test,mcc_test,erros_test,seed
1,select_coverage,1.0,majority,0.9971264367816092,0.9976635514018692,0.9969703037531668,0.9939589073244612,1,0.9310344827586208,0.9223085460599334,0.9267676767676768,0.8546354932096242,6,5
1,select_coverage,1.0,cmar,0.985632183908046,0.9869228623238946,0.984892554807901,0.9699468491891636,5,0.9195402298850576,0.9128745837957823,0.915050913656019,0.8303700719800146,7,5
1,select_coverage,1.0,top_k_avg,0.9942528735632185,0.9925373134328358,0.9939150201084106,0.9879036215673088,2,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
1,select_coverage,1.0,list,1.0,1.0,1.0,1.0,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
1,select_coverage,2.0,majority,0.9942528735632185,0.9939322081182872,0.9939322081182872,0.9878644162365742,2,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,5
1,select_coverage,2.0,cmar,0.9798850574712644,0.9822499651276329,0.9789052555010002,0.9582546673710866,7,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,5
1,select_coverage,2.0,top_k_avg,0.9885057471264368,0.9850746268656716,0.9877946127946128,0.9758833690524464,4,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
1,select_coverage,2.0,list,0.9971264367816092,0.9962686567164178,0.9969618396584689,0.9939420812161128,1,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
1,select_coverage,3.0,majority,0.9942528735632185,0.9939322081182872,0.9939322081182872,0.9878644162365742,2,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,5
1,select_coverage,3.0,cmar,0.9827586206896552,0.9845864137257636,0.9818951165371808,0.964076117966324,6,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,5
1,select_coverage,3.0,top_k_avg,0.9913793103448276,0.9888059701492538,0.9908593442192356,0.9818841926887224,3,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
1,select_coverage,3.0,list,0.9971264367816092,0.9962686567164178,0.9969618396584689,0.9939420812161128,1,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
1,select_coverage,4.0,majority,0.9971264367816092,0.9976635514018692,0.9969703037531668,0.9939589073244612,1,0.942528735632184,0.9370144284128744,0.9393220811828706,0.8789199350594912,5,5
1,select_coverage,4.0,cmar,0.985632183908046,0.9883177570093458,0.9849323253578572,0.9703116716463464,5,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,5
1,select_coverage,4.0,top_k_avg,0.9942528735632185,0.9925373134328358,0.9939150201084106,0.9879036215673088,2,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
1,select_coverage,4.0,list,1.0,1.0,1.0,1.0,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
1,select_coverage_CBA_M1,,majority,0.9971264367816092,0.9976635514018692,0.9969703037531668,0.9939589073244612,1,0.9310344827586208,0.9223085460599334,0.9267676767676768,0.8546354932096242,6,5
1,select_coverage_CBA_M1,,cmar,0.9971264367816092,0.9976635514018692,0.9969703037531668,0.9939589073244612,1,0.9195402298850576,0.9128745837957823,0.915050913656019,0.8303700719800146,7,5
1,select_coverage_CBA_M1,,top_k_avg,0.9971264367816092,0.9976635514018692,0.9969703037531668,0.9939589073244612,1,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
1,select_coverage_CBA_M1,,list,0.9971264367816092,0.9976635514018692,0.9969703037531668,0.9939589073244612,1,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
2,select_coverage,1.0,majority,0.9971264367816092,0.9976635514018692,0.9969703037531668,0.9939589073244612,1,0.9195402298850576,0.9128745837957823,0.915050913656019,0.8303700719800146,7,5
2,select_coverage,1.0,cmar,0.985632183908046,0.9869228623238946,0.984892554807901,0.9699468491891636,5,0.9195402298850576,0.9128745837957823,0.915050913656019,0.8303700719800146,7,5
2,select_coverage,1.0,top_k_avg,0.9942528735632185,0.9925373134328358,0.9939150201084106,0.9879036215673088,2,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
2,select_coverage,1.0,list,1.0,1.0,1.0,1.0,0,0.9195402298850576,0.9128745837957823,0.915050913656019,0.8303700719800146,7,5
2,select_coverage,2.0,majority,0.9942528735632185,0.9939322081182872,0.9939322081182872,0.9878644162365742,2,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,5
2,select_coverage,2.0,cmar,0.9798850574712644,0.9822499651276329,0.9789052555010002,0.9582546673710866,7,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,5
2,select_coverage,2.0,top_k_avg,0.9885057471264368,0.9850746268656716,0.9877946127946128,0.9758833690524464,4,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
2,select_coverage,2.0,list,0.9971264367816092,0.9962686567164178,0.9969618396584689,0.9939420812161128,1,0.9195402298850576,0.9128745837957823,0.915050913656019,0.8303700719800146,7,5
2,select_coverage,3.0,majority,0.9942528735632185,0.9939322081182872,0.9939322081182872,0.9878644162365742,2,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,5
2,select_coverage,3.0,cmar,0.9827586206896552,0.9845864137257636,0.9818951165371808,0.964076117966324,6,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,5
2,select_coverage,3.0,top_k_avg,0.9913793103448276,0.9888059701492538,0.9908593442192356,0.9818841926887224,3,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
2,select_coverage,3.0,list,0.9971264367816092,0.9962686567164178,0.9969618396584689,0.9939420812161128,1,0.9195402298850576,0.9128745837957823,0.915050913656019,0.8303700719800146,7,5
2,select_coverage,4.0,majority,0.9971264367816092,0.9976635514018692,0.9969703037531668,0.9939589073244612,1,0.942528735632184,0.9370144284128744,0.9393220811828706,0.8789199350594912,5,5
2,select_coverage,4.0,cmar,0.985632183908046,0.9883177570093458,0.9849323253578572,0.9703116716463464,5,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,5
2,select_coverage,4.0,top_k_avg,0.9942528735632185,0.9925373134328358,0.9939150201084106,0.9879036215673088,2,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
2,select_coverage,4.0,list,1.0,1.0,1.0,1.0,0,0.9195402298850576,0.9128745837957823,0.915050913656019,0.8303700719800146,7,5
2,select_coverage_CBA_M1,,majority,0.9971264367816092,0.9976635514018692,0.9969703037531668,0.9939589073244612,1,0.9310344827586208,0.9223085460599334,0.9267676767676768,0.8546354932096242,6,5
2,select_coverage_CBA_M1,,cmar,0.9971264367816092,0.9976635514018692,0.9969703037531668,0.9939589073244612,1,0.9195402298850576,0.9128745837957823,0.915050913656019,0.8303700719800146,7,5
2,select_coverage_CBA_M1,,top_k_avg,0.9971264367816092,0.9976635514018692,0.9969703037531668,0.9939589073244612,1,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,5
2,select_coverage_CBA_M1,,list,0.9971264367816092,0.9976635514018692,0.9969703037531668,0.9939589073244612,1,0.9195402298850576,0.9128745837957823,0.915050913656019,0.8303700719800146,7,5
1,select_coverage,1.0,majority,1.0,1.0,1.0,1.0,0,0.9310344827586208,0.9294594594594594,0.9294594594594594,0.8589189189189189,6,14
1,select_coverage,1.0,cmar,0.9798850574712644,0.9808456748865516,0.9786718031782164,0.9575069579697616,7,0.942528735632184,0.942972972972973,0.9414141414141416,0.8830865110123761,5,14
1,select_coverage,1.0,top_k_avg,0.9971264367816092,0.9961832061068704,0.9969348659003832,0.9938884608989949,1,0.9310344827586208,0.925945945945946,0.928921568627451,0.8588842818926248,6,14
1,select_coverage,1.0,list,1.0,1.0,1.0,1.0,0,0.9080459770114944,0.9024324324324324,0.9052287581699344,0.811471253640938,8,14
1,select_coverage,2.0,majority,0.9971264367816092,0.9961832061068704,0.9969348659003832,0.9938884608989949,1,0.9310344827586208,0.9294594594594594,0.9294594594594594,0.8589189189189189,6,14
1,select_coverage,2.0,cmar,0.971264367816092,0.973933232490238,0.9696610405914354,0.9399638727932762,10,0.9310344827586208,0.932972972972973,0.9299140708915146,0.8608425500925799,6,14
1,select_coverage,2.0,top_k_avg,0.9798850574712644,0.9732824427480916,0.9783380018674136,0.957593197983584,7,0.9195402298850576,0.915945945945946,0.9174013291740132,0.8350575696765379,7,14
1,select_coverage,2.0,list,0.9971264367816092,0.9961832061068704,0.9969348659003832,0.9938884608989949,1,0.9080459770114944,0.9024324324324324,0.9052287581699344,0.811471253640938,8,14
1,select_coverage,3.0,majority,0.9971264367816092,0.9961832061068704,0.9969348659003832,0.9938884608989949,1,0.9310344827586208,0.9294594594594594,0.9294594594594594,0.8589189189189189,6,14
1,select_coverage,3.0,cmar,0.9741379310344828,0.976237379955676,0.97265655692622,0.9457614460300674,9,0.9310344827586208,0.932972972972973,0.9299140708915146,0.8608425500925799,6,14
1,select_coverage,3.0,top_k_avg,0.9885057471264368,0.9847328244274808,0.9876818519698418,0.9756632407152204,4,0.9195402298850576,0.915945945945946,0.9174013291740132,0.8350575696765379,7,14
1,select_coverage,3.0,list,0.9971264367816092,0.9961832061068704,0.9969348659003832,0.9938884608989949,1,0.9080459770114944,0.9024324324324324,0.9052287581699344,0.811471253640938,8,14
1,select_coverage,4.0,majority,0.9971264367816092,0.9961832061068704,0.9969348659003832,0.9938884608989949,1,0.9310344827586208,0.9294594594594594,0.9294594594594594,0.8589189189189189,6,14
1,select_coverage,4.0,cmar,0.9798850574712644,0.9823583213142436,0.978732877609282,0.9579170444647868,7,0.9195402298850576,0.9194594594594596,0.917979797979798,0.8362112660715117,7,14
1,select_coverage,4.0,top_k_avg,0.9885057471264368,0.9847328244274808,0.9876818519698418,0.9756632407152204,4,0.9195402298850576,0.915945945945946,0.9174013291740132,0.8350575696765379,7,14
1,select_coverage,4.0,list,1.0,1.0,1.0,1.0,0,0.9080459770114944,0.9024324324324324,0.9052287581699344,0.811471253640938,8,14
1,select_coverage_CBA_M1,,majority,0.9942528735632185,0.9923664122137404,0.9938602681721947,0.9877954396519012,2,0.942528735632184,0.9394594594594594,0.9410009494100094,0.8822635531475312,5,14
1,select_coverage_CBA_M1,,cmar,0.9942528735632185,0.9923664122137404,0.9938602681721947,0.9877954396519012,2,0.942528735632184,0.9394594594594594,0.9410009494100094,0.8822635531475312,5,14
1,select_coverage_CBA_M1,,top_k_avg,0.9942528735632185,0.9923664122137404,0.9938602681721947,0.9877954396519012,2,0.9080459770114944,0.8989189189189188,0.9043956043956044,0.8129178192384399,8,14
1,select_coverage_CBA_M1,,list,0.9942528735632185,0.9923664122137404,0.9938602681721947,0.9877954396519012,2,0.9080459770114944,0.8989189189189188,0.9043956043956044,0.8129178192384399,8,14
2,select_coverage,1.0,majority,1.0,1.0,1.0,1.0,0,0.9310344827586208,0.9294594594594594,0.9294594594594594,0.8589189189189189,6,14
2,select_coverage,1.0,cmar,0.9798850574712644,0.9808456748865516,0.9786718031782164,0.9575069579697616,7,0.942528735632184,0.942972972972973,0.9414141414141416,0.8830865110123761,5,14
