1,2,3,4,5,6,7,8,9,10
40,39,42,43,35,38,41,40,42,40
45,36,46,44,46,42,43,46,44,43
22,43,43,36,38,38,40,43,44,44
26,57,47,42,34,42,35,40,36,34
29,26,45,47,50,42,45,42,41,37
38,32,59,53,47,44,41,38,41,31
28,39,38,45,38,44,38,32,32,45
38,42,34,37,35,37,40,35,30,33
31,37,45,53,36,50,39,37,33,41
31,43,46,47,48,47,34,41,38,43
25,38,42,39,37,31,36,36,37,34
43,29,43,42,40,43,35,46,38,43
37,49,47,40,38,41,29,35,36,39
40,29,44,46,42,43,43,34,36,33
27,37,40,37,64,44,49,39,41,46
45,38,44,37,48,44,50,33,38,40
35,44,28,39,41,40,37,36,36,34
31,43,37,44,38,35,34,35,34,33
28,36,59,53,53,43,35,41,41,35
29,37,26,36,48,39,38,41,36,40
