id_uci,nclients,seed,data_name,train_size,number_classes,majority_class,ranking,selection,param,consolidation,round1_n_rules,round1_n_items_antecedent,round2_n_rules,round2_n_items_antecedent,final_nrules,final_total_items,default_class,comm_cost
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,exact,69,874,66.0,848.0,66,848,nowin,11880
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,DAC,148,1916,,,140,1836,nowin,9456
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,exact,148,1916,140.0,1836.0,140,1836,nowin,25728
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,DAC,217,2819,,,202,2666,nowin,13896
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,exact,217,2819,202.0,2666.0,202,2666,nowin,37468
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,DAC,298,3900,,,275,3664,nowin,19192
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,exact,298,3900,275.0,3664.0,275,3664,nowin,51528
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,DAC,63,799,,,60,773,nowin,3968
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,exact,63,799,60.0,773.0,60,773,nowin,10836
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,1.0,exact,69,874,66.0,848.0,66,848,nowin,11880
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,2.0,exact,148,1916,140.0,1836.0,140,1836,nowin,25728
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,3.0,exact,217,2819,202.0,2666.0,202,2666,nowin,37468
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,4.0,exact,298,3900,275.0,3664.0,275,3664,nowin,51528
22,2,17,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage_CBA_M1,,exact,66,843,63.0,817.0,63,817,nowin,11436
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,DAC,70,911,,,68,895,nowin,4500
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,exact,70,911,68.0,895.0,68,895,nowin,12452
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,DAC,156,2091,,,151,2041,nowin,10252
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,exact,156,2091,151.0,2041.0,151,2041,nowin,28332
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,DAC,228,3083,,,218,2977,nowin,15084
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,exact,228,3083,218.0,2977.0,218,2977,nowin,41396
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,DAC,311,4238,,,299,4113,nowin,20700
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,exact,311,4238,299.0,4113.0,299,4113,nowin,57048
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,DAC,64,833,,,62,817,nowin,4116
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,exact,64,833,62.0,817.0,62,817,nowin,11372
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,1.0,exact,70,911,68.0,895.0,68,895,nowin,12452
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,2.0,exact,156,2091,151.0,2041.0,151,2041,nowin,28332
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,3.0,exact,228,3083,218.0,2977.0,218,2977,nowin,41396
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,4.0,exact,311,4238,299.0,4113.0,299,4113,nowin,57048
22,2,19,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage_CBA_M1,,exact,66,859,64.0,843.0,64,843,nowin,11732
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,DAC,68,856,,,62,803,nowin,4256
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,exact,68,856,62.0,803.0,62,803,nowin,11352
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,DAC,149,1929,,,133,1781,nowin,9520
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,exact,149,1929,133.0,1781.0,133,1781,nowin,25172
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,DAC,220,2881,,,195,2632,nowin,14180
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,exact,220,2881,195.0,2632.0,195,2632,nowin,37276
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,DAC,300,3958,,,268,3644,nowin,19448
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,exact,300,3958,268.0,3644.0,268,3644,nowin,51432
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,DAC,57,717,,,51,664,nowin,3568
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,exact,57,717,51.0,664.0,51,664,nowin,9420
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,1.0,exact,68,856,62.0,803.0,62,803,nowin,11352
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,2.0,exact,149,1929,133.0,1781.0,133,1781,nowin,25172
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,3.0,exact,220,2881,195.0,2632.0,195,2632,nowin,37276
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,4.0,exact,300,3958,268.0,3644.0,268,3644,nowin,51432
22,2,29,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage_CBA_M1,,exact,63,791,57.0,738.0,57,738,nowin,10452
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,DAC,74,955,,,71,928,nowin,4724
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,exact,74,955,71.0,928.0,71,928,nowin,12964
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,DAC,159,2095,,,153,2036,nowin,10304
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,exact,159,2095,153.0,2036.0,153,2036,nowin,28356
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,DAC,245,3264,,,234,3152,nowin,16012
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,exact,245,3264,234.0,3152.0,234,3152,nowin,43904
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,DAC,348,4673,,,332,4510,nowin,22884
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,exact,348,4673,332.0,4510.0,332,4510,nowin,62756
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,DAC,62,792,,,60,776,nowin,3928
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,exact,62,792,60.0,776.0,60,776,nowin,10832
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,1.0,exact,74,955,71.0,928.0,71,928,nowin,12964
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,2.0,exact,159,2095,153.0,2036.0,153,2036,nowin,28356
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,3.0,exact,245,3264,234.0,3152.0,234,3152,nowin,43904
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,4.0,exact,348,4673,332.0,4510.0,332,4510,nowin,62756
22,2,31,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage_CBA_M1,,exact,68,874,66.0,858.0,66,858,nowin,11960
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,DAC,77,958,,,74,932,nowin,4772
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,exact,77,958,74.0,932.0,74,932,nowin,13080
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,DAC,162,2060,,,153,1970,nowin,10200
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,exact,162,2060,153.0,1970.0,153,1970,nowin,27688
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,DAC,240,3094,,,226,2943,nowin,15272
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,exact,240,3094,226.0,2943.0,226,2943,nowin,41360
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,DAC,328,4261,,,306,4020,nowin,20996
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,exact,328,4261,306.0,4020.0,306,4020,nowin,56564
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,DAC,65,805,,,62,779,nowin,4016
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,exact,65,805,62.0,779.0,62,779,nowin,10956
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,1.0,exact,77,958,74.0,932.0,74,932,nowin,13080
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,2.0,exact,162,2060,153.0,1970.0,153,1970,nowin,27688
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,3.0,exact,240,3094,226.0,2943.0,226,2943,nowin,41360
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,4.0,exact,328,4261,306.0,4020.0,306,4020,nowin,56564
22,2,34,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage_CBA_M1,,exact,66,817,63.0,791.0,63,791,nowin,11124
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,DAC,79,989,,,74,936,nowin,4920
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,exact,79,989,74.0,936.0,74,936,nowin,13236
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,DAC,172,2196,,,162,2093,nowin,10864
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,exact,172,2196,162.0,2093.0,162,2093,nowin,29432
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,DAC,258,3342,,,240,3152,nowin,16480
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,exact,258,3342,240.0,3152.0,240,3152,nowin,44360
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,DAC,348,4569,,,323,4296,nowin,22468
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,exact,348,4569,323.0,4296.0,323,4296,nowin,60412
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,DAC,66,816,,,61,763,nowin,4072
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,exact,66,816,61.0,763.0,61,763,nowin,10848
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,1.0,exact,79,989,74.0,936.0,74,936,nowin,13236
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,2.0,exact,172,2196,162.0,2093.0,162,2093,nowin,29432
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,3.0,exact,258,3342,240.0,3152.0,240,3152,nowin,44360
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,4.0,exact,348,4569,323.0,4296.0,323,4296,nowin,60412
22,2,42,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage_CBA_M1,,exact,72,899,67.0,846.0,67,846,nowin,11988
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,DAC,66,829,,,63,802,nowin,4124
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,exact,66,829,63.0,802.0,63,802,nowin,11260
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,DAC,145,1843,,,138,1776,nowin,9128
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,exact,145,1843,138.0,1776.0,138,1776,nowin,24908
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,DAC,220,2833,,,209,2723,nowin,13988
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,exact,220,2833,209.0,2723.0,209,2723,nowin,38148
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,DAC,309,4042,,,295,3896,nowin,19892
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,exact,309,4042,295.0,3896.0,295,3896,nowin,54432
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,DAC,56,712,,,53,685,nowin,3536
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,exact,56,712,53.0,685.0,53,685,nowin,9616
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,1.0,exact,66,829,63.0,802.0,63,802,nowin,11260
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,2.0,exact,145,1843,138.0,1776.0,138,1776,nowin,24908
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,3.0,exact,220,2833,209.0,2723.0,209,2723,nowin,38148
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,4.0,exact,309,4042,295.0,3896.0,295,3896,nowin,54432
22,2,49,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage_CBA_M1,,exact,61,769,58.0,742.0,58,742,nowin,10420
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,DAC,63,807,,,58,760,nowin,4000
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,exact,63,807,58.0,760.0,58,760,nowin,10716
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,DAC,146,1907,,,135,1793,nowin,9396
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,exact,146,1907,135.0,1793.0,135,1793,nowin,25228
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,DAC,217,2884,,,202,2725,nowin,14156
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,exact,217,2884,202.0,2725.0,202,2725,nowin,38200
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,DAC,305,4061,,,282,3808,nowin,19920
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,exact,305,4061,282.0,3808.0,282,3808,nowin,53492
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,DAC,55,703,,,50,656,nowin,3488
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,exact,55,703,50.0,656.0,50,656,nowin,9276
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,1.0,exact,63,807,58.0,760.0,58,760,nowin,10716
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,2.0,exact,146,1907,135.0,1793.0,135,1793,nowin,25228
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,3.0,exact,217,2884,202.0,2725.0,202,2725,nowin,38200
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,4.0,exact,305,4061,282.0,3808.0,282,3808,nowin,53492
22,2,63,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage_CBA_M1,,exact,58,743,53.0,696.0,53,696,nowin,9828
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,DAC,77,984,,,73,945,nowin,4876
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,exact,77,984,73.0,945.0,73,945,nowin,13264
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,DAC,164,2140,,,153,2022,nowin,10544
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,exact,164,2140,153.0,2022.0,153,2022,nowin,28424
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,DAC,239,3154,,,222,2975,nowin,15500
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,exact,239,3154,222.0,2975.0,222,2975,nowin,41760
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,DAC,325,4323,,,302,4076,nowin,21208
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,exact,325,4323,302.0,4076.0,302,4076,nowin,57164
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,DAC,72,920,,,69,894,nowin,4560
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,exact,72,920,69.0,894.0,69,894,nowin,12504
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,1.0,exact,77,984,73.0,945.0,73,945,nowin,13264
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,2.0,exact,164,2140,153.0,2022.0,153,2022,nowin,28424
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,3.0,exact,239,3154,222.0,2975.0,222,2975,nowin,41760
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,4.0,exact,325,4323,302.0,4076.0,302,4076,nowin,57164
22,2,64,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage_CBA_M1,,exact,72,920,69.0,894.0,69,894,nowin,12504
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,DAC,74,934,,,69,881,nowin,4640
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,exact,74,934,69.0,881.0,69,881,nowin,12456
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,DAC,160,2057,,,147,1928,nowin,10164
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,exact,160,2057,147.0,1928.0,147,1928,nowin,27196
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,DAC,236,3068,,,217,2876,nowin,15120
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,exact,236,3068,217.0,2876.0,217,2876,nowin,40504
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,DAC,328,4308,,,301,4031,nowin,21184
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,exact,328,4308,301.0,4031.0,301,4031,nowin,56720
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,DAC,66,831,,,61,778,nowin,4132
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,exact,66,831,61.0,778.0,61,778,nowin,11028
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,1.0,exact,74,934,69.0,881.0,69,881,nowin,12456
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,2.0,exact,160,2057,147.0,1928.0,147,1928,nowin,27196
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,3.0,exact,236,3068,217.0,2876.0,217,2876,nowin,40504
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,4.0,exact,328,4308,301.0,4031.0,301,4031,nowin,56720
22,2,65,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage_CBA_M1,,exact,71,888,66.0,835.0,66,835,nowin,11832
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,DAC,73,968,,,71,952,nowin,4764
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,1.0,exact,73,968,71.0,952.0,71,952,nowin,13208
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,DAC,160,2146,,,154,2091,nowin,10520
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,2.0,exact,160,2146,154.0,2091.0,154,2091,nowin,29024
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,DAC,239,3243,,,229,3147,nowin,15856
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,3.0,exact,239,3243,229.0,3147.0,229,3147,nowin,43660
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,DAC,326,4435,,,310,4268,nowin,21668
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage,4.0,exact,326,4435,310.0,4268.0,310,4268,nowin,59340
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,DAC,67,882,,,65,866,nowin,4348
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,1,select_coverage_CBA_M1,,exact,67,882,65.0,866.0,65,866,nowin,12032
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,1.0,exact,73,968,71.0,952.0,71,952,nowin,13208
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,2.0,exact,160,2146,154.0,2091.0,154,2091,nowin,29024
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,3.0,exact,239,3243,229.0,3147.0,229,3147,nowin,43660
22,2,68,Chess (King-Rook vs. King-Pawn),2556,2,won,2,select_coverage,4.0,exact,326,4435,310.0,4268.0,310,4268,nowin,59340
