1,2,3,4,5,6,7,8,9,10
0.5,0.5,0.5,0.543941333954138,0.5,0.6143638691654056,0.5,0.6002793621231521,0.5099522756372948,0.5563380281690141
0.5,0.5,0.5,0.5,0.5,0.5826118326118326,0.5075757575757576,0.5674603174603174,0.5335497835497836,0.5187590187590188
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5519906323185011,0.5459016393442623,0.6101873536299766
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5616124599175446
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5550351288056206,0.5887587822014051,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5628787878787879,0.5,0.5348484848484849,0.5
0.5,0.5,0.5,0.5,0.5,0.5466666666666666,0.4863247863247863,0.5,0.5,0.5476923076923077
0.5,0.5,0.5,0.5,0.5,0.5,0.5914029850746269,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.6309941520467837,0.5968810916179337,0.6282651072124756,0.5807017543859649,0.5719298245614035,0.5442495126705653,0.5567251461988304
0.5,0.5,0.5,0.5025194686211636,0.5,0.5,0.5894411360513055,0.5193540998625744,0.5,0.5700870361887311
0.5,0.5,0.6010587756210126,0.5,0.5,0.5080765576218271,0.579476041808063,0.5907425003393512,0.5988190579611782,0.5530066512827474
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.491869918699187,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5614035087719298,0.5064327485380117,0.5489278752436647,0.5502923976608187,0.5087719298245614,0.5087719298245614
0.5,0.5,0.5,0.5,0.5,0.5896809058157488,0.5,0.5652341739577972,0.5023160061760165,0.5551981471950592
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5837947582133629,0.5,0.5915466961978589
0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5217391304347826
