seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test,acc_test_maj,bacc_test_maj,f1_test_maj,mcc_test_maj,erros_test_maj,nclients
5,1,select_coverage,1.0,DAC,list,2,0,0.4125874125874126,0.2890656874745002,0.2672659176029963,-0.0866774126125829,84,,,,,,2
5,1,select_coverage,1.0,exact,majority,2,1,0.5384615384615384,0.3478172174622603,0.2724282201143368,0.0759925264896704,66,,,,,,2
5,1,select_coverage,1.0,exact,cmar,2,1,0.4825174825174825,0.3356963144294846,0.3063757502688502,-0.0001109545591966,74,,,,,,2
5,1,select_coverage,1.0,exact,top_k_avg,2,1,0.4895104895104895,0.3501801985584115,0.3290342166598116,0.0464555894596956,73,,,,,,2
5,1,select_coverage,1.0,exact,list,2,1,0.4825174825174825,0.3424282605739153,0.3208262785727575,0.0386681102657424,74,,,,,,2
5,1,select_coverage,2.0,DAC,list,2,0,0.4125874125874126,0.3053005575955392,0.2939501531606794,-0.0578396973804083,84,,,,,,2
5,1,select_coverage,2.0,exact,majority,2,1,0.5244755244755245,0.3390452876376988,0.2664150943396226,0.0182228630475992,68,,,,,,2
5,1,select_coverage,2.0,exact,cmar,2,1,0.4895104895104895,0.3529511763905888,0.3353787001847317,0.0315586186567863,73,,,,,,2
5,1,select_coverage,2.0,exact,top_k_avg,2,1,0.4685314685314685,0.3560281517747858,0.3506194954470816,0.0375968307267361,76,,,,,,2
5,1,select_coverage,2.0,exact,list,2,1,0.4755244755244755,0.3665510675914592,0.3618910289422185,0.0530679298845924,75,,,,,,2
5,1,select_coverage,3.0,DAC,list,2,0,0.4125874125874126,0.3215354277165783,0.3166482096714655,-0.0386927198409287,84,,,,,,2
5,1,select_coverage,3.0,exact,majority,2,0,0.5104895104895105,0.3336393308853529,0.2707070707070707,-0.0053178989705767,70,,,,,,2
5,1,select_coverage,3.0,exact,cmar,2,0,0.4965034965034965,0.3640690874473004,0.3507048930808194,0.0590650060592078,72,,,,,,2
5,1,select_coverage,3.0,exact,top_k_avg,2,0,0.4895104895104895,0.369781041751666,0.3606086015366683,0.0751504219809664,73,,,,,,2
5,1,select_coverage,3.0,exact,list,2,0,0.4965034965034965,0.4060417516659867,0.4093922337824776,0.1176506792821317,72,,,,,,2
5,1,select_coverage,4.0,DAC,list,2,0,0.4195804195804196,0.3292873657010744,0.3242367201997143,-0.0231173110603479,83,,,,,,2
5,1,select_coverage,4.0,exact,majority,2,0,0.5314685314685315,0.3568951448388413,0.305697030419415,0.0748383982903067,67,,,,,,2
5,1,select_coverage,4.0,exact,cmar,2,0,0.5104895104895105,0.3762069903440772,0.362987987987988,0.0983643339944475,70,,,,,,2
5,1,select_coverage,4.0,exact,top_k_avg,2,0,0.5034965034965035,0.3819189446484428,0.3725420684439403,0.1040426412309987,71,,,,,,2
5,1,select_coverage,4.0,exact,list,2,0,0.5034965034965035,0.423296613627091,0.4270658579601669,0.1409127930777927,71,,,,,,2
5,1,select_coverage_CBA_M1,,DAC,list,2,33,0.4055944055944055,0.2813137494900041,0.2582445459157788,-0.1084109999833258,85,,,,,,2
5,1,select_coverage_CBA_M1,,exact,majority,2,73,0.4755244755244755,0.3346763225894193,0.3107919254658385,0.0164750703577477,75,,,,,,2
5,1,select_coverage_CBA_M1,,exact,cmar,2,73,0.4755244755244755,0.3346763225894193,0.3107919254658385,0.0164750703577477,75,,,,,,2
5,1,select_coverage_CBA_M1,,exact,top_k_avg,2,73,0.4685314685314685,0.3269243846049232,0.3004715082513944,-0.0102564907488903,76,,,,,,2
5,1,select_coverage_CBA_M1,,exact,list,2,73,0.4755244755244755,0.3346763225894193,0.3112648221343873,0.0183541855238163,75,,,,,,2
5,2,select_coverage,1.0,exact,majority,2,1,0.5384615384615384,0.3478172174622603,0.2724282201143368,0.0759925264896704,66,,,,,,2
5,2,select_coverage,1.0,exact,cmar,2,1,0.4825174825174825,0.3356963144294846,0.3063757502688502,-0.0001109545591966,74,,,,,,2
5,2,select_coverage,1.0,exact,top_k_avg,2,1,0.4895104895104895,0.3501801985584115,0.3290342166598116,0.0464555894596956,73,,,,,,2
5,2,select_coverage,1.0,exact,list,2,1,0.4825174825174825,0.3424282605739153,0.3208262785727575,0.0386681102657424,74,,,,,,2
5,2,select_coverage,2.0,exact,majority,2,1,0.5244755244755245,0.3390452876376988,0.2664150943396226,0.0182228630475992,68,,,,,,2
5,2,select_coverage,2.0,exact,cmar,2,1,0.4895104895104895,0.3529511763905888,0.3353787001847317,0.0315586186567863,73,,,,,,2
5,2,select_coverage,2.0,exact,top_k_avg,2,1,0.4685314685314685,0.3560281517747858,0.351117901706137,0.0330991409460556,76,,,,,,2
5,2,select_coverage,2.0,exact,list,2,1,0.4825174825174825,0.3804399564803482,0.3783898356406623,0.0704791436354151,74,,,,,,2
5,2,select_coverage,3.0,exact,majority,2,0,0.5104895104895105,0.3336393308853529,0.2707070707070707,-0.0053178989705767,70,,,,,,2
5,2,select_coverage,3.0,exact,cmar,2,0,0.4965034965034965,0.3640690874473004,0.3507048930808194,0.0590650060592078,72,,,,,,2
5,2,select_coverage,3.0,exact,top_k_avg,2,0,0.4895104895104895,0.369781041751666,0.3606086015366683,0.0751504219809664,73,,,,,,2
5,2,select_coverage,3.0,exact,list,2,0,0.4965034965034965,0.4060417516659867,0.4093922337824776,0.1176506792821317,72,,,,,,2
5,2,select_coverage,4.0,exact,majority,2,0,0.5314685314685315,0.3568951448388413,0.305697030419415,0.0748383982903067,67,,,,,,2
5,2,select_coverage,4.0,exact,cmar,2,0,0.5104895104895105,0.3762069903440772,0.362987987987988,0.0983643339944475,70,,,,,,2
5,2,select_coverage,4.0,exact,top_k_avg,2,0,0.5034965034965035,0.3819189446484428,0.3725420684439403,0.1040426412309987,71,,,,,,2
5,2,select_coverage,4.0,exact,list,2,0,0.4965034965034965,0.4155446756425949,0.4181261364723896,0.1300974530557122,72,,,,,,2
