seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test,acc_test_maj,bacc_test_maj,f1_test_maj,mcc_test_maj,erros_test_maj,nclients
5,1,select_coverage,1.0,DAC,list,democrat,0,0.896551724137931,0.8887347391786904,0.8907797461291672,0.7818202089005379,9,,,,,,2
5,1,select_coverage,1.0,exact,majority,democrat,0,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,,,,,,2
5,1,select_coverage,1.0,exact,cmar,democrat,0,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,,,,,,2
5,1,select_coverage,1.0,exact,top_k_avg,democrat,0,0.9080459770114944,0.8981687014428412,0.9023569023569024,0.8057831358448164,8,,,,,,2
5,1,select_coverage,1.0,exact,list,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,1,select_coverage,2.0,DAC,list,democrat,0,0.896551724137931,0.8887347391786904,0.8907797461291672,0.7818202089005379,9,,,,,,2
5,1,select_coverage,2.0,exact,majority,democrat,0,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,,,,,,2
5,1,select_coverage,2.0,exact,cmar,democrat,0,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,,,,,,2
5,1,select_coverage,2.0,exact,top_k_avg,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,1,select_coverage,2.0,exact,list,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,1,select_coverage,3.0,DAC,list,democrat,0,0.896551724137931,0.8887347391786904,0.8907797461291672,0.7818202089005379,9,,,,,,2
5,1,select_coverage,3.0,exact,majority,democrat,0,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,,,,,,2
5,1,select_coverage,3.0,exact,cmar,democrat,0,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,,,,,,2
5,1,select_coverage,3.0,exact,top_k_avg,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,1,select_coverage,3.0,exact,list,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,1,select_coverage,4.0,DAC,list,democrat,0,0.896551724137931,0.8887347391786904,0.8907797461291672,0.7818202089005379,9,,,,,,2
5,1,select_coverage,4.0,exact,majority,democrat,0,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,,,,,,2
5,1,select_coverage,4.0,exact,cmar,democrat,0,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,,,,,,2
5,1,select_coverage,4.0,exact,top_k_avg,democrat,0,0.942528735632184,0.9370144284128744,0.9393220811828706,0.8789199350594912,5,,,,,,2
5,1,select_coverage,4.0,exact,list,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,1,select_coverage_CBA_M1,,DAC,list,democrat,0,0.896551724137931,0.8887347391786904,0.8907797461291672,0.7818202089005379,9,,,,,,2
5,1,select_coverage_CBA_M1,,exact,majority,democrat,0,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,,,,,,2
5,1,select_coverage_CBA_M1,,exact,cmar,democrat,0,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,,,,,,2
5,1,select_coverage_CBA_M1,,exact,top_k_avg,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,1,select_coverage_CBA_M1,,exact,list,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,2,select_coverage,1.0,exact,majority,democrat,0,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,,,,,,2
5,2,select_coverage,1.0,exact,cmar,democrat,0,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,,,,,,2
5,2,select_coverage,1.0,exact,top_k_avg,democrat,0,0.9080459770114944,0.8981687014428412,0.9023569023569024,0.8057831358448164,8,,,,,,2
5,2,select_coverage,1.0,exact,list,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,2,select_coverage,2.0,exact,majority,democrat,0,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,,,,,,2
5,2,select_coverage,2.0,exact,cmar,democrat,0,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,,,,,,2
5,2,select_coverage,2.0,exact,top_k_avg,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,2,select_coverage,2.0,exact,list,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,2,select_coverage,3.0,exact,majority,democrat,0,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,,,,,,2
5,2,select_coverage,3.0,exact,cmar,democrat,0,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,,,,,,2
5,2,select_coverage,3.0,exact,top_k_avg,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,2,select_coverage,3.0,exact,list,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,2,select_coverage,4.0,exact,majority,democrat,0,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,,,,,,2
5,2,select_coverage,4.0,exact,cmar,democrat,0,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,,,,,,2
5,2,select_coverage,4.0,exact,top_k_avg,democrat,0,0.942528735632184,0.9370144284128744,0.9393220811828706,0.8789199350594912,5,,,,,,2
5,2,select_coverage,4.0,exact,list,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,2,select_coverage_CBA_M1,,exact,majority,democrat,0,0.9310344827586208,0.9275804661487236,0.9275804661487236,0.8551609322974473,6,,,,,,2
5,2,select_coverage_CBA_M1,,exact,cmar,democrat,0,0.9195402298850576,0.9181465038845726,0.9159420289855073,0.8321472168426434,7,,,,,,2
5,2,select_coverage_CBA_M1,,exact,top_k_avg,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
5,2,select_coverage_CBA_M1,,exact,list,democrat,0,0.9195402298850576,0.9076026637069924,0.9140437544107268,0.8305571897076579,7,,,,,,2
14,1,select_coverage,1.0,DAC,list,democrat,0,0.9080459770114944,0.9024324324324324,0.9052287581699344,0.811471253640938,8,,,,,,2
14,1,select_coverage,1.0,exact,majority,democrat,0,0.9310344827586208,0.9294594594594594,0.9294594594594594,0.8589189189189189,6,,,,,,2
14,1,select_coverage,1.0,exact,cmar,democrat,0,0.9310344827586208,0.9294594594594594,0.9294594594594594,0.8589189189189189,6,,,,,,2
14,1,select_coverage,1.0,exact,top_k_avg,democrat,0,0.9540229885057472,0.952972972972973,0.952972972972973,0.905945945945946,4,,,,,,2
14,1,select_coverage,1.0,exact,list,democrat,0,0.9310344827586208,0.9294594594594594,0.9294594594594594,0.8589189189189189,6,,,,,,2
14,1,select_coverage,2.0,DAC,list,democrat,0,0.896551724137931,0.8889189189189188,0.8929303979215096,0.7881294143241263,9,,,,,,2
14,1,select_coverage,2.0,exact,majority,democrat,0,0.9195402298850576,0.915945945945946,0.9174013291740132,0.8350575696765379,7,,,,,,2
14,1,select_coverage,2.0,exact,cmar,democrat,0,0.9195402298850576,0.9194594594594596,0.917979797979798,0.8362112660715117,7,,,,,,2
14,1,select_coverage,2.0,exact,top_k_avg,democrat,0,0.8850574712643678,0.8754054054054055,0.8804945054945055,0.765001931519101,10,,,,,,2
14,1,select_coverage,2.0,exact,list,democrat,0,0.9080459770114944,0.9024324324324324,0.9052287581699344,0.811471253640938,8,,,,,,2
14,1,select_coverage,3.0,DAC,list,democrat,0,0.9195402298850576,0.9089189189189189,0.9159420289855073,0.8384877650787351,7,,,,,,2
14,1,select_coverage,3.0,exact,majority,democrat,0,0.9310344827586208,0.9294594594594594,0.9294594594594594,0.8589189189189189,6,,,,,,2
14,1,select_coverage,3.0,exact,cmar,democrat,0,0.9195402298850576,0.9194594594594596,0.917979797979798,0.8362112660715117,7,,,,,,2
14,1,select_coverage,3.0,exact,top_k_avg,democrat,0,0.9195402298850576,0.9124324324324324,0.9167236428278408,0.8357786561908387,7,,,,,,2
14,1,select_coverage,3.0,exact,list,democrat,0,0.9310344827586208,0.925945945945946,0.928921568627451,0.8588842818926248,6,,,,,,2
14,1,select_coverage,4.0,DAC,list,democrat,0,0.9195402298850576,0.9089189189189189,0.9159420289855073,0.8384877650787351,7,,,,,,2
14,1,select_coverage,4.0,exact,majority,democrat,0,0.9310344827586208,0.9294594594594594,0.9294594594594594,0.8589189189189189,6,,,,,,2
14,1,select_coverage,4.0,exact,cmar,democrat,0,0.9195402298850576,0.9194594594594596,0.917979797979798,0.8362112660715117,7,,,,,,2
14,1,select_coverage,4.0,exact,top_k_avg,democrat,0,0.9080459770114944,0.8989189189189188,0.9043956043956044,0.8129178192384399,8,,,,,,2
14,1,select_coverage,4.0,exact,list,democrat,0,0.9195402298850576,0.9124324324324324,0.9167236428278408,0.8357786561908387,7,,,,,,2
14,1,select_coverage_CBA_M1,,DAC,list,democrat,2,0.896551724137931,0.8924324324324324,0.893801708938017,0.7878515862055445,9,0.9195402298850576,0.9124324324324324,0.9167236428278408,0.8357786561908387,7.0,2
14,1,select_coverage_CBA_M1,,exact,majority,democrat,2,0.9195402298850576,0.9194594594594596,0.917979797979798,0.8362112660715117,7,0.942528735632184,0.9394594594594594,0.9410009494100094,0.8822635531475312,5.0,2
14,1,select_coverage_CBA_M1,,exact,cmar,democrat,2,0.9195402298850576,0.9194594594594596,0.917979797979798,0.8362112660715117,7,0.942528735632184,0.9394594594594594,0.9410009494100094,0.8822635531475312,5.0,2
14,1,select_coverage_CBA_M1,,exact,top_k_avg,democrat,2,0.9080459770114944,0.9024324324324324,0.9052287581699344,0.811471253640938,8,0.9310344827586208,0.9224324324324324,0.9282967032967032,0.8608337069577788,6.0,2
14,1,select_coverage_CBA_M1,,exact,list,democrat,2,0.9195402298850576,0.9194594594594596,0.917979797979798,0.8362112660715117,7,0.942528735632184,0.9394594594594594,0.9410009494100094,0.8822635531475312,5.0,2
14,2,select_coverage,1.0,exact,majority,democrat,0,0.9310344827586208,0.9294594594594594,0.9294594594594594,0.8589189189189189,6,,,,,,2
