1,2,3,4,5,6,7,8,9,10
21,21,20,14,18,22,17,22,20,20
24,26,27,28,24,23,19,17,18,22
19,25,26,24,24,21,24,20,21,23
21,25,26,26,21,27,26,27,20,20
15,18,20,22,18,21,27,19,21,16
24,20,24,23,23,27,25,33,19,20
23,25,20,23,30,23,25,29,18,18
22,26,33,20,28,22,25,24,31,21
26,28,22,23,26,22,21,16,20,18
25,25,31,31,28,31,27,23,20,20
13,20,25,24,21,28,25,26,19,23
17,24,25,21,20,25,22,23,22,24
18,21,20,23,26,16,20,20,23,23
17,21,15,20,22,15,21,21,21,20
24,25,30,26,24,21,25,21,24,17
14,17,22,25,24,23,23,16,22,22
23,24,22,23,22,18,19,26,14,17
25,23,23,27,28,19,25,20,26,19
23,22,21,29,21,27,23,24,23,22
20,21,22,21,28,24,23,29,24,22
