1,2,3,4,5,6,7,8,9,10
0.9181465038845726,0.9370144284128745,0.9181465038845726,0.9275804661487237,0.9275804661487237,0.9181465038845726,0.9087125416204218,0.9181465038845726,0.9275804661487237,0.9275804661487237
0.9564864864864865,0.9564864864864865,0.9564864864864865,0.9564864864864865,0.9564864864864865,0.9664864864864865,0.9294594594594594,0.9764864864864865,0.9394594594594594,0.9564864864864865
0.9498847926267281,0.9248271889400921,0.9498847926267281,0.9337557603686636,0.9337557603686636,0.942684331797235,0.9248271889400921,0.942684331797235,0.9337557603686636,0.9248271889400921
0.932972972972973,0.942972972972973,0.942972972972973,0.9194594594594595,0.952972972972973,0.9664864864864865,0.962972972972973,0.952972972972973,0.942972972972973,0.952972972972973
0.942684331797235,0.9516129032258065,0.942684331797235,0.9516129032258065,0.942684331797235,0.9337557603686636,0.942684331797235,0.9516129032258065,0.9516129032258065,0.9516129032258065
0.9605263157894737,0.9736842105263157,0.986842105263158,0.9736842105263157,0.986842105263158,0.9736842105263157,0.9473684210526316,0.9736842105263157,0.986842105263158,0.9736842105263157
0.9716981132075472,0.966426193118757,0.9905660377358491,0.9758601553829078,0.9569922308546059,0.966426193118757,0.9569922308546059,0.966426193118757,0.966426193118757,0.9569922308546059
0.967741935483871,0.9248271889400921,0.942684331797235,0.9588133640552995,0.9337557603686636,0.9409562211981566,0.9337557603686636,0.9248271889400921,0.9248271889400921,0.9337557603686636
0.9324561403508772,0.9412280701754385,0.9412280701754385,0.9412280701754385,0.9412280701754385,0.9412280701754385,0.9412280701754385,0.9412280701754385,0.9412280701754385,0.9403508771929825
0.9482758620689655,0.9655172413793103,0.9655172413793103,0.9655172413793103,1.0,0.9741379310344828,0.9655172413793103,0.9482758620689655,0.9482758620689655,0.9310344827586207
0.944034090909091,0.944034090909091,0.944034090909091,0.944034090909091,0.96875,0.96875,0.944034090909091,0.96875,0.944034090909091,0.953125
0.9624183006535947,0.9901960784313726,0.9763071895424836,0.9901960784313726,0.9901960784313726,0.9901960784313726,0.9803921568627452,0.9763071895424836,0.9763071895424836,0.9665032679738562
0.9526143790849673,0.9526143790849673,0.9526143790849673,0.9526143790849673,0.9526143790849673,0.9526143790849673,0.9526143790849673,0.9526143790849673,0.9526143790849673,0.9526143790849673
0.9664835164835165,0.9664835164835165,0.9664835164835165,0.9664835164835165,0.9664835164835165,0.9568681318681318,0.9521978021978021,0.9521978021978021,0.9379120879120879,0.9379120879120879
0.9705882352941176,0.9468954248366013,0.9566993464052287,0.9763071895424836,0.9705882352941176,0.9526143790849673,0.9803921568627452,0.9665032679738562,0.9665032679738562,0.9665032679738562
0.9330065359477124,0.9428104575163399,0.9370915032679739,0.9370915032679739,0.9133986928104575,0.9468954248366013,0.9370915032679739,0.9566993464052287,0.9370915032679739,0.9370915032679739
0.9430851063829787,0.9537234042553191,0.9430851063829787,0.9537234042553191,0.9305851063829788,0.9643617021276596,0.9537234042553191,0.9537234042553191,0.9537234042553191,0.9199468085106384
0.9696969696969697,0.9696969696969697,0.9696969696969697,0.9545454545454546,0.936026936026936,0.9604377104377104,0.9604377104377104,0.9604377104377104,0.9604377104377104,0.9452861952861953
0.9827586206896552,0.9655172413793103,0.9741379310344828,0.9827586206896552,1.0,0.9913793103448276,1.0,1.0,1.0,1.0
0.9562298603651987,0.9430719656283566,0.9328678839957035,0.9562298603651987,0.9430719656283566,0.9693877551020409,0.9532760472610096,0.9562298603651987,0.9795918367346939,0.9766380236305048
