1,2,3,4,5,6,7,8,9,10
0,480,844,1016,1232,1676,1720,2012,2056,2548
0,440,772,988,1176,1620,1676,1924,2348,2456
0,440,788,1048,1236,1544,1584,1888,2152,2484
0,488,824,968,1188,1516,1696,2008,2280,2668
0,568,888,1024,1360,1656,1916,2460,2420,2552
0,496,712,1000,1248,1648,1892,2384,2444,2656
0,548,724,944,1216,1520,1820,2064,2188,2532
0,468,760,1008,1184,1556,1676,2128,2308,2584
0,648,792,1016,1380,1768,1912,2264,2524,2816
0,488,740,1036,1376,1500,1880,2184,2496,2540
0,544,740,1064,1356,1632,1956,2116,2624,2760
0,500,740,924,1200,1492,1656,2040,2260,2752
0,476,900,1140,1452,1692,1852,2124,2716,2768
0,672,880,1036,1376,1524,2016,2264,2500,2784
0,592,852,1148,1392,1688,1740,1940,2340,2712
0,444,760,920,1152,1628,1880,2032,2404,2500
0,524,736,988,1392,1576,1808,2208,2184,2504
0,492,824,1012,1420,1468,1692,1964,2272,2464
0,536,644,864,1144,1448,1780,1904,2200,2472
0,524,744,1052,1232,1480,1780,2080,2360,2520
