ranking,selection,param,strategy,acc_train,bacc_train,f1_train,mcc_train,erros_train,acc_test,bacc_test,f1_test,mcc_test,erros_test,seed
2,select_coverage_CBA_M1,,majority,0.8059024886668517,0.547409549331847,0.5488681060426307,0.5808016099850565,10490,0.7840438129070456,0.5202492461919811,0.5171854106460775,0.5129997184140384,2918,17
2,select_coverage_CBA_M1,,cmar,0.803478582662596,0.5461792944530882,0.5468518734745267,0.5741615170012769,10621,0.7816015393724097,0.5197878713839345,0.5155147505308465,0.5070063445057789,2951,17
2,select_coverage_CBA_M1,,top_k_avg,0.8069201591266537,0.5478328555643343,0.549483863928225,0.5836224772258191,10435,0.7869301361752516,0.5202332991788893,0.5191288019654885,0.5204310537543513,2879,17
2,select_coverage_CBA_M1,,list,0.8069386622259228,0.5479354598143699,0.5497342335598826,0.5836726137854367,10434,0.7871521610420367,0.5210447339301982,0.5196190532307013,0.5209864264279431,2876,17
1,select_coverage,1.0,majority,0.834230733647886,0.7391341722370736,0.7406422082237255,0.661877772313988,8959,0.7776791000592066,0.6380102550979814,0.6424969967268394,0.5412179506791936,3004,19
1,select_coverage,1.0,cmar,0.835377925802572,0.7366539671579279,0.7416164636642311,0.6627922852828588,8897,0.7792332741267022,0.6336856704397458,0.6405347238041247,0.5424544645769496,2983,19
1,select_coverage,1.0,top_k_avg,0.8408178369876954,0.7334931082715475,0.7435666027661538,0.6721743319539945,8603,0.7868561278863233,0.6265275523554278,0.6403027152984335,0.5514873437864775,2880,19
1,select_coverage,1.0,list,0.8409103524840411,0.7338137444136534,0.7438421767409436,0.6723850701801324,8598,0.7868561278863233,0.6266938756900714,0.6404328566188052,0.5515313096680694,2880,19
1,select_coverage,2.0,majority,0.8277731520029605,0.7354453193463817,0.7318186224229536,0.6513379307571799,9308,0.7745707519242155,0.6427772210038722,0.642372480431129,0.540167918578037,3046,19
1,select_coverage,2.0,cmar,0.8299750208159867,0.732092765850656,0.7329553631661093,0.653742714422973,9189,0.7762729425695678,0.6365906861748304,0.6397060071643147,0.5405400452063626,3023,19
1,select_coverage,2.0,top_k_avg,0.8347118142288833,0.727824916967891,0.7336662238264419,0.6613542731970967,8933,0.7840438129070456,0.6284685650864474,0.6389658139150994,0.549027782001846,2918,19
1,select_coverage,2.0,list,0.834804329725229,0.7281455531099971,0.7339390232368834,0.6615637467295394,8928,0.7840438129070456,0.6286348884210909,0.6390933261920884,0.5490723681310505,2918,19
1,select_coverage,3.0,majority,0.8239060042557128,0.7335856428383826,0.7269060073023269,0.6452406696729961,9517,0.7719804618117229,0.6429714852435352,0.6404667274220391,0.5375306468706122,3081,19
1,select_coverage,3.0,cmar,0.8264409288555833,0.730027243902955,0.7281360285188473,0.6480597053638137,9380,0.7746447602131439,0.639417229291502,0.6401954407017496,0.5399254795083216,3045,19
1,select_coverage,3.0,top_k_avg,0.8315477842538626,0.7251261676406441,0.7287379119588128,0.6559823677148922,9104,0.7821936056838366,0.6293907761882677,0.6382226762505269,0.5470353667984852,2943,19
1,select_coverage,3.0,list,0.8316402997502081,0.7254468037827501,0.729009000179553,0.6561910686072443,9099,0.7821195973949082,0.6294569693536912,0.6382307430783158,0.5469402703526862,2944,19
1,select_coverage,4.0,majority,0.8209640114719216,0.7315074259355417,0.7230399737823167,0.6405087215388483,9676,0.7708703374777975,0.6444739107102375,0.6404539853946104,0.5370933243129475,3096,19
1,select_coverage,4.0,cmar,0.8235544453695994,0.72809439113793,0.7243432895131717,0.6433258027600983,9536,0.7724985198342215,0.6401680542174696,0.6391490178922362,0.5377202516312148,3074,19
1,select_coverage,4.0,top_k_avg,0.8291238782496068,0.7232953073925227,0.7253406639736569,0.65189191453864,9235,0.7812314979277679,0.6304909798212193,0.6380507005918415,0.5465608514375865,2956,19
1,select_coverage,4.0,list,0.8292348968452216,0.7236800707630496,0.7256643323597594,0.6521417427693647,9229,0.7812314979277679,0.6308236264905064,0.6383055900001128,0.5466371417086752,2956,19
1,select_coverage_CBA_M1,,majority,0.8052548801924322,0.5478193302149853,0.5535975927277746,0.578338500761534,10525,0.7801953818827708,0.522155183696383,0.5213412893854216,0.5080114524126778,2970,19
