seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,win,0,0.6448342214328004,0.3376392871071688,0.29038976335390443,0.02847692895108327,4799
5,1,select_coverage,1.0,exact,list,win,1,0.7742007104795737,0.5064332805293704,0.5163405354150955,0.4993275089326871,3051
5,1,select_coverage,2.0,DAC,list,win,0,0.642687981053878,0.3362389536236344,0.2888390483094157,0.02014826219419344,4828
5,1,select_coverage,2.0,exact,list,win,0,0.7779011249259917,0.513810243148401,0.5256808403816504,0.5085240808411261,3001
5,1,select_coverage,3.0,DAC,list,win,0,0.6422439313203079,0.3361067651346295,0.2891316315310985,0.02041448912537836,4834
5,1,select_coverage,3.0,exact,list,win,0,0.7810834813499112,0.520638411774481,0.5336135000025722,0.5162593535290572,2958
5,1,select_coverage,4.0,DAC,list,win,0,0.6425399644760214,0.3359730222589004,0.28862081617306995,0.019963326901126566,4830
5,1,select_coverage,4.0,exact,list,win,0,0.7825636471284784,0.5237796128106754,0.5379654105765509,0.5200542644973948,2938
5,1,select_coverage_CBA_M1,,DAC,list,win,0,0.6463143872113677,0.3377616105841697,0.28919936695244913,0.03094581350107691,4779
5,1,select_coverage_CBA_M1,,exact,list,win,2,0.7740526939017169,0.506232899805996,0.5161152395787377,0.49893411394849163,3053
14,1,select_coverage,1.0,DAC,list,win,1,0.6890911782119598,0.38368435617303837,0.3614051863489412,0.23745026505710196,4201
14,1,select_coverage,1.0,exact,list,win,2,0.7591030195381883,0.47906165877683776,0.4842934428297833,0.4620166727366888,3255
14,1,select_coverage,2.0,DAC,list,win,1,0.6853907637655418,0.37854657132209385,0.35301725135572787,0.22114048575465392,4251
14,1,select_coverage,2.0,exact,list,win,1,0.76398756660746,0.48917622646917924,0.49813511436812763,0.47421569724742346,3189
14,1,select_coverage,3.0,DAC,list,win,0,0.6830965068087625,0.37518980560889137,0.3475083188089115,0.211007152040236,4282
14,1,select_coverage,3.0,exact,list,win,0,0.7676139727649497,0.4971813204569446,0.5100372847200917,0.48365388078886845,3140
14,1,select_coverage,4.0,DAC,list,win,0,0.6788780343398461,0.36903710760001235,0.3371325181203155,0.1911329865139331,4339
14,1,select_coverage,4.0,exact,list,win,0,0.7705002960331557,0.5018441725815778,0.515210219725668,0.49092572578635435,3101
14,1,select_coverage_CBA_M1,,DAC,list,win,1,0.6890171699230314,0.383646881936576,0.36136561355656377,0.23710265051888776,4202
