seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,won,0,0.9015625,0.8985656138702987,0.9004048522993091,0.8083979412620644,63
5,1,select_coverage,1.0,exact,list,won,0,0.9484375,0.9470372979531134,0.9481579121777359,0.8980063355195826,33
5,1,select_coverage,2.0,DAC,list,won,0,0.9015625,0.8985656138702987,0.9004048522993091,0.8083979412620644,63
5,1,select_coverage,2.0,exact,list,won,0,0.946875,0.9454033110250089,0.9465744814582024,0.8950199912941083,34
5,1,select_coverage,3.0,DAC,list,won,0,0.9015625,0.8985656138702987,0.9004048522993091,0.8083979412620644,63
5,1,select_coverage,3.0,exact,list,won,0,0.953125,0.9518022777973465,0.9528815855346467,0.907287197732146,30
5,1,select_coverage,4.0,DAC,list,won,0,0.9015625,0.8985656138702987,0.9004048522993091,0.8083979412620644,63
5,1,select_coverage,4.0,exact,list,won,0,0.953125,0.9518022777973465,0.9528815855346467,0.907287197732146,30
5,1,select_coverage_CBA_M1,,DAC,list,won,0,0.8984375,0.8952976400140895,0.8971719823313782,0.8026747741403674,65
5,1,select_coverage_CBA_M1,,exact,list,won,0,0.940625,0.9387303823725099,0.9401992701950409,0.8835505201459238,38
14,1,select_coverage,1.0,DAC,list,won,0,0.8375,0.8303393213572854,0.8307291666666667,0.7063919470888209,104
14,1,select_coverage,1.0,exact,list,won,0,0.9546875,0.9546690931861768,0.9546067096957231,0.9092180968087757,29
14,1,select_coverage,2.0,DAC,list,won,0,0.8328125,0.8254373605729717,0.8255015429149499,0.6986225728827758,107
14,1,select_coverage,2.0,exact,list,won,0,0.959375,0.9592970920903292,0.9592970920903292,0.9185941841806583,26
14,1,select_coverage,3.0,DAC,list,won,0,0.8328125,0.8254373605729717,0.8255015429149499,0.6986225728827758,107
14,1,select_coverage,3.0,exact,list,won,0,0.9609375,0.9609310790184338,0.9608678531859682,0.9217404145250514,25
14,1,select_coverage,4.0,DAC,list,won,0,0.8328125,0.8254373605729717,0.8255015429149499,0.6986225728827758,107
14,1,select_coverage,4.0,exact,list,won,0,0.9609375,0.9609310790184338,0.9608678531859682,0.9217404145250514,25
14,1,select_coverage_CBA_M1,,DAC,list,won,3,0.8421875,0.8353782630816797,0.8361349757016359,0.7127364667016478,101
14,1,select_coverage_CBA_M1,,exact,list,won,3,0.9515625,0.9511271574498062,0.9514333763350313,0.9029835058364402,31
17,1,select_coverage,1.0,DAC,list,won,3,0.8015625,0.7959081836327345,0.7960735118860942,0.6167118116306319,127
17,1,select_coverage,1.0,exact,list,won,3,0.9640625,0.9632401862940785,0.9639285530497772,0.9284309602509859,23
17,1,select_coverage,2.0,DAC,list,won,3,0.7921875,0.7861042620641071,0.7857425134477283,0.5998847350154517,133
17,1,select_coverage,2.0,exact,list,won,3,0.965625,0.964874173222183,0.9655033859602701,0.9314816085364512,22
17,1,select_coverage,3.0,DAC,list,won,3,0.7921875,0.7858303001839457,0.7852538631346578,0.6018788775542484,133
17,1,select_coverage,3.0,exact,list,won,3,0.965625,0.964874173222183,0.9655033859602701,0.9314816085364512,22
17,1,select_coverage,4.0,DAC,list,won,3,0.790625,0.7841963132558412,0.783513065955814,0.5990980551705051,134
17,1,select_coverage,4.0,exact,list,won,3,0.965625,0.964874173222183,0.9655033859602701,0.9314816085364512,22
17,1,select_coverage_CBA_M1,,DAC,list,won,3,0.815625,0.8074635043638214,0.8060785340851899,0.6702979540105305,118
17,1,select_coverage_CBA_M1,,exact,list,won,3,0.95625,0.9550702516535556,0.956042230856784,0.9132913984587794,28
19,1,select_coverage,1.0,DAC,list,won,0,0.7953125,0.7863586552385425,0.7829053499434218,0.6352265277085495,131
19,1,select_coverage,1.0,exact,list,won,0,0.9625,0.9616061993659739,0.9623529411764706,0.9253879935921983,24
19,1,select_coverage,2.0,DAC,list,won,0,0.778125,0.7683847990293922,0.762531878423011,0.6070835526669371,142
19,1,select_coverage,2.0,exact,list,won,0,0.9625,0.9616061993659739,0.9623529411764706,0.9253879935921983,24
19,1,select_coverage,3.0,DAC,list,won,0,0.778125,0.7683847990293922,0.762531878423011,0.6070835526669371,142
19,1,select_coverage,3.0,exact,list,won,0,0.9625,0.9616061993659739,0.9623529411764706,0.9253879935921983,24
19,1,select_coverage,4.0,DAC,list,won,0,0.778125,0.7683847990293922,0.762531878423011,0.6070835526669371,142
19,1,select_coverage,4.0,exact,list,won,0,0.9640625,0.9632401862940785,0.9639285530497772,0.9284309602509859,23
19,1,select_coverage_CBA_M1,,DAC,list,won,3,0.7953125,0.7863586552385425,0.7829053499434218,0.6352265277085495,131
19,1,select_coverage_CBA_M1,,exact,list,won,3,0.959375,0.9583382255097648,0.9591992859875048,0.9193247950950372,26
29,1,select_coverage,1.0,DAC,list,won,1,0.8875,0.8841336933975187,0.8859755916500875,0.7813900414478999,72
29,1,select_coverage,1.0,exact,list,won,1,0.975,0.9739931900904074,0.974891868300003,0.9507251808894198,16
29,1,select_coverage,2.0,DAC,list,won,1,0.8828125,0.879231732613205,0.8810912847343505,0.7728632624667671,75
29,1,select_coverage,2.0,exact,list,won,1,0.975,0.9739931900904074,0.974891868300003,0.9507251808894198,16
29,1,select_coverage,3.0,DAC,list,won,1,0.8828125,0.879231732613205,0.8810912847343505,0.7728632624667671,75
29,1,select_coverage,3.0,exact,list,won,1,0.975,0.9739931900904074,0.974891868300003,0.9507251808894198,16
29,1,select_coverage,4.0,DAC,list,won,1,0.8828125,0.879231732613205,0.8810912847343505,0.7728632624667671,75
29,1,select_coverage,4.0,exact,list,won,1,0.971875,0.9708621971742788,0.9717533518375033,0.9444451037305432,18
29,1,select_coverage_CBA_M1,,DAC,list,won,1,0.8859375,0.882225744589253,0.8841726600869201,0.7799799207977318,73
29,1,select_coverage_CBA_M1,,exact,list,won,1,0.9734375,0.9723592031623028,0.9733170488852265,0.9477136059083444,17
31,1,select_coverage,1.0,DAC,list,won,0,0.909375,0.9059136628703377,0.9080787669875985,0.8267154949509914,58
31,1,select_coverage,1.0,exact,list,won,0,0.965625,0.9654220969825056,0.9655493026669929,0.9311175455681093,22
31,1,select_coverage,2.0,DAC,list,won,0,0.9078125,0.9042796759422331,0.9064584773243557,0.8239102438624409,59
31,1,select_coverage,2.0,exact,list,won,0,0.965625,0.9654220969825056,0.9655493026669929,0.9311175455681093,22
31,1,select_coverage,3.0,DAC,list,won,0,0.9109375,0.9075476497984424,0.909697382263754,0.8295259287888974,57
31,1,select_coverage,3.0,exact,list,won,0,0.965625,0.9654220969825056,0.9655493026669929,0.9311175455681093,22
31,1,select_coverage,4.0,DAC,list,won,0,0.9109375,0.9075476497984424,0.909697382263754,0.8295259287888974,57
31,1,select_coverage,4.0,exact,list,won,0,0.9671875,0.9670560839106102,0.9671199900185684,0.9342447214349995,21
31,1,select_coverage_CBA_M1,,DAC,list,won,2,0.9078125,0.9042796759422331,0.9064584773243557,0.8239102438624409,59
31,1,select_coverage_CBA_M1,,exact,list,won,2,0.9640625,0.9633771672341591,0.9639419838277837,0.9282678044755669,23
34,1,select_coverage,1.0,DAC,list,won,1,0.8734375,0.8676470588235294,0.8696567174311511,0.7692716556761919,81
34,1,select_coverage,1.0,exact,list,won,1,0.9578125,0.9573891432820634,0.9577000374530918,0.9155175992221586,27
34,1,select_coverage,2.0,DAC,list,won,1,0.8703125,0.8643790849673203,0.8662904407230183,0.7640062725867938,83
34,1,select_coverage,2.0,exact,list,won,1,0.9578125,0.9573891432820634,0.9577000374530918,0.9155175992221586,27
34,1,select_coverage,3.0,DAC,list,won,1,0.8703125,0.8643790849673203,0.8662904407230183,0.7640062725867938,83
34,1,select_coverage,3.0,exact,list,won,1,0.9578125,0.9573891432820634,0.9577000374530918,0.9155175992221586,27
34,1,select_coverage,4.0,DAC,list,won,1,0.8703125,0.8643790849673203,0.8662904407230183,0.7640062725867938,83
34,1,select_coverage,4.0,exact,list,won,1,0.9578125,0.9573891432820634,0.9577000374530918,0.9155175992221586,27
34,1,select_coverage_CBA_M1,,DAC,list,won,3,0.875,0.869281045751634,0.871336094246311,0.7719098257798555,80
34,1,select_coverage_CBA_M1,,exact,list,won,3,0.95625,0.9554811944737975,0.9560952184948892,0.9126606297480401,28
42,1,select_coverage,1.0,DAC,list,won,0,0.846875,0.8472662518101053,0.8467537798453855,0.6939217106926169,98
42,1,select_coverage,1.0,exact,list,won,0,0.9625,0.9617431803060545,0.9623673301384764,0.9252079489403142,24
42,1,select_coverage,2.0,DAC,list,won,0,0.846875,0.8472662518101053,0.8467537798453855,0.6939217106926169,98
42,1,select_coverage,2.0,exact,list,won,0,0.9640625,0.9635141481742397,0.963954698500153,0.9281414185689277,23
42,1,select_coverage,3.0,DAC,list,won,0,0.846875,0.8472662518101053,0.8467537798453855,0.6939217106926169,98
42,1,select_coverage,3.0,exact,list,won,0,0.9640625,0.9635141481742397,0.963954698500153,0.9281414185689277,23
42,1,select_coverage,4.0,DAC,list,won,0,0.846875,0.8472662518101053,0.8467537798453855,0.6939217106926169,98
42,1,select_coverage,4.0,exact,list,won,0,0.9640625,0.9635141481742397,0.963954698500153,0.9281414185689277,23
42,1,select_coverage_CBA_M1,,DAC,list,won,2,0.878125,0.8803569331924387,0.8781059540553211,0.7617879422694488,78
42,1,select_coverage_CBA_M1,,exact,list,won,2,0.9515625,0.9500313099291613,0.9512768940984628,0.9046280829043586,31
49,1,select_coverage,1.0,DAC,list,won,0,0.75,0.7569175374740714,0.746031746031746,0.5370358805926406,160
49,1,select_coverage,1.0,exact,list,won,0,0.9546875,0.9541211694258542,0.9545515763697582,0.9093329039756748,29
49,1,select_coverage,2.0,DAC,list,won,0,0.75,0.7569175374740714,0.746031746031746,0.5370358805926406,160
49,1,select_coverage,2.0,exact,list,won,0,0.9640625,0.9632401862940785,0.9639285530497772,0.9284309602509859,23
