seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,unacc,0,0.8439306358381503,0.45661157024793386,0.41954457515177124,0.6817990728052584,54
5,1,select_coverage,1.0,exact,list,unacc,0,0.7976878612716763,0.47174416492598314,0.5395761852355365,0.5056626656270464,70
5,1,select_coverage,2.0,DAC,list,unacc,0,0.8410404624277457,0.4555785123966942,0.41804677973617116,0.6772437016419776,55
5,1,select_coverage,2.0,exact,list,unacc,0,0.8208092485549133,0.5442966124784306,0.6103482965221242,0.5726948859541149,62
5,1,select_coverage,3.0,DAC,list,unacc,0,0.8410404624277457,0.4555785123966942,0.41804677973617116,0.6772437016419776,55
5,1,select_coverage,3.0,exact,list,unacc,0,0.8236994219653179,0.5475433657251839,0.6137844611528822,0.5803505186481598,61
5,1,select_coverage,4.0,DAC,list,unacc,0,0.8410404624277457,0.4555785123966942,0.41804677973617116,0.6772437016419776,55
5,1,select_coverage,4.0,exact,list,unacc,0,0.8265895953757225,0.5507901189719371,0.6164151486045767,0.58758992778871,60
5,1,select_coverage_CBA_M1,,DAC,list,unacc,6,0.8439306358381503,0.45661157024793386,0.4199790328336902,0.680147451120212,54
5,1,select_coverage_CBA_M1,,exact,list,unacc,18,0.8757225433526011,0.6344110435019525,0.6514874894923397,0.7173818375963358,43
14,1,select_coverage,1.0,DAC,list,unacc,0,0.8352601156069365,0.4849922804468259,0.44899267399267395,0.6844564365793618,57
14,1,select_coverage,1.0,exact,list,unacc,0,0.7861271676300579,0.4245754245754246,0.48374483889994835,0.47081836436742974,74
14,1,select_coverage,2.0,DAC,list,unacc,0,0.8352601156069365,0.4849922804468259,0.44899267399267395,0.6844564365793618,57
14,1,select_coverage,2.0,exact,list,unacc,0,0.838150289017341,0.5012146943965126,0.566412204255148,0.6143955387304949,56
14,1,select_coverage,3.0,DAC,list,unacc,0,0.8352601156069365,0.4849922804468259,0.44899267399267395,0.6844564365793618,57
14,1,select_coverage,3.0,exact,list,unacc,0,0.8410404624277457,0.5044614476432658,0.5693930905695611,0.6219448542125431,55
14,1,select_coverage,4.0,DAC,list,unacc,0,0.8352601156069365,0.4849922804468259,0.44899267399267395,0.6844564365793618,57
14,1,select_coverage,4.0,exact,list,unacc,0,0.8497109826589595,0.5142017073835257,0.577282720509829,0.6442587981771405,52
14,1,select_coverage_CBA_M1,,DAC,list,unacc,3,0.8294797687861272,0.480712469348833,0.44636088549132025,0.671700546731031,59
