seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,no-recurrence-events,1,0.7586206896551724,0.6743185078909613,0.6852713178294574,0.3805501973582644,14
5,1,select_coverage,1.0,exact,list,no-recurrence-events,3,0.8275862068965517,0.757532281205165,0.7751937984496124,0.5622120199655017,10
5,1,select_coverage,2.0,DAC,list,no-recurrence-events,1,0.7586206896551724,0.6743185078909613,0.6852713178294574,0.3805501973582644,14
5,1,select_coverage,2.0,exact,list,no-recurrence-events,2,0.8103448275862069,0.7281205164992827,0.7471264367816093,0.5126738808838206,11
5,1,select_coverage,3.0,DAC,list,no-recurrence-events,1,0.7586206896551724,0.6743185078909613,0.6852713178294574,0.3805501973582644,14
5,1,select_coverage,3.0,exact,list,no-recurrence-events,2,0.7931034482758621,0.7159253945480631,0.7302325581395348,0.47138110866188304,12
5,1,select_coverage,4.0,DAC,list,no-recurrence-events,0,0.7413793103448276,0.6621233859397417,0.6698292220113852,0.3449067501607266,15
5,1,select_coverage,4.0,exact,list,no-recurrence-events,0,0.7586206896551724,0.6915351506456241,0.6979166666666667,0.39821261596195173,14
5,1,select_coverage_CBA_M1,,DAC,list,no-recurrence-events,1,0.7586206896551724,0.6743185078909613,0.6852713178294574,0.3805501973582644,14
5,1,select_coverage_CBA_M1,,exact,list,no-recurrence-events,4,0.8275862068965517,0.757532281205165,0.7751937984496124,0.5622120199655017,10
14,1,select_coverage,1.0,DAC,list,no-recurrence-events,0,0.6379310344827587,0.6061692969870875,0.5944055944055944,0.19919697343960163,21
14,1,select_coverage,1.0,exact,list,no-recurrence-events,1,0.8103448275862069,0.6936872309899569,0.7195604395604396,0.5113489628780349,11
14,1,select_coverage,2.0,DAC,list,no-recurrence-events,0,0.6379310344827587,0.6061692969870875,0.5944055944055944,0.19919697343960163,21
14,1,select_coverage,2.0,exact,list,no-recurrence-events,0,0.7758620689655172,0.6520803443328551,0.6685714285714286,0.40150363011164225,13
