seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,0,0,0.7931034482758621,0.7949260042283298,0.7883783783783784,0.6204482634550171,18
5,1,select_coverage,1.0,exact,list,0,1,1.0,1.0,1.0,1.0,0
5,1,select_coverage,2.0,DAC,list,0,0,0.7931034482758621,0.7949260042283298,0.7883783783783784,0.6204482634550171,18
5,1,select_coverage,2.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
5,1,select_coverage,3.0,DAC,list,0,0,0.7931034482758621,0.7949260042283298,0.7883783783783784,0.6204482634550171,18
5,1,select_coverage,3.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
5,1,select_coverage,4.0,DAC,list,0,0,0.7931034482758621,0.7949260042283298,0.7883783783783784,0.6204482634550171,18
5,1,select_coverage,4.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
5,1,select_coverage_CBA_M1,,DAC,list,0,0,0.7931034482758621,0.7949260042283298,0.7883783783783784,0.6204482634550171,18
5,1,select_coverage_CBA_M1,,exact,list,0,6,1.0,1.0,1.0,1.0,0
14,1,select_coverage,1.0,DAC,list,0,0,0.6896551724137931,0.6902748414376321,0.6889977492387132,0.38257713293443507,27
14,1,select_coverage,1.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
14,1,select_coverage,2.0,DAC,list,0,0,0.6896551724137931,0.6902748414376321,0.6889977492387132,0.38257713293443507,27
14,1,select_coverage,2.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
14,1,select_coverage,3.0,DAC,list,0,0,0.6896551724137931,0.6902748414376321,0.6889977492387132,0.38257713293443507,27
14,1,select_coverage,3.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
14,1,select_coverage,4.0,DAC,list,0,0,0.6896551724137931,0.6902748414376321,0.6889977492387132,0.38257713293443507,27
14,1,select_coverage,4.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
14,1,select_coverage_CBA_M1,,DAC,list,0,0,0.6896551724137931,0.6902748414376321,0.6889977492387132,0.38257713293443507,27
14,1,select_coverage_CBA_M1,,exact,list,0,2,1.0,1.0,1.0,1.0,0
17,1,select_coverage,1.0,DAC,list,0,0,0.6896551724137931,0.69053911205074,0.6881720430107527,0.3853797001464337,27
17,1,select_coverage,1.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
17,1,select_coverage,2.0,DAC,list,0,0,0.6896551724137931,0.69053911205074,0.6881720430107527,0.3853797001464337,27
17,1,select_coverage,2.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
17,1,select_coverage,3.0,DAC,list,0,0,0.6896551724137931,0.69053911205074,0.6881720430107527,0.3853797001464337,27
17,1,select_coverage,3.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
17,1,select_coverage,4.0,DAC,list,0,0,0.6896551724137931,0.69053911205074,0.6881720430107527,0.3853797001464337,27
17,1,select_coverage,4.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
17,1,select_coverage_CBA_M1,,DAC,list,0,0,0.6896551724137931,0.69053911205074,0.6881720430107527,0.3853797001464337,27
17,1,select_coverage_CBA_M1,,exact,list,0,0,1.0,1.0,1.0,1.0,0
19,1,select_coverage,1.0,DAC,list,0,0,0.7586206896551724,0.7608350951374208,0.7501709284835225,0.5637662580400558,21
19,1,select_coverage,1.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
19,1,select_coverage,2.0,DAC,list,0,0,0.7126436781609196,0.7143234672304439,0.7070707070707071,0.4474921567212796,25
19,1,select_coverage,2.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
19,1,select_coverage,3.0,DAC,list,0,0,0.7126436781609196,0.7143234672304439,0.7070707070707071,0.4474921567212796,25
19,1,select_coverage,3.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
19,1,select_coverage,4.0,DAC,list,0,0,0.7126436781609196,0.7143234672304439,0.7070707070707071,0.4474921567212796,25
19,1,select_coverage,4.0,exact,list,0,0,1.0,1.0,1.0,1.0,0
19,1,select_coverage_CBA_M1,,DAC,list,0,4,0.7586206896551724,0.7608350951374208,0.7501709284835225,0.5637662580400558,21
19,1,select_coverage_CBA_M1,,exact,list,0,5,1.0,1.0,1.0,1.0,0
29,1,select_coverage,1.0,DAC,list,0,0,0.8850574712643678,0.8842494714587739,0.8843085106382979,0.7771734868417678,10
29,1,select_coverage,1.0,exact,list,0,3,1.0,1.0,1.0,1.0,0
29,1,select_coverage,2.0,DAC,list,0,0,0.8735632183908046,0.8726215644820297,0.8724850099933378,0.7565231255975601,11
