seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,positive,0,0.7135416666666666,0.6034029850746269,0.5913154533844189,0.32268312823816203,55
5,1,select_coverage,1.0,exact,list,positive,0,1.0,1.0,1.0,1.0,0
5,1,select_coverage,2.0,DAC,list,positive,0,0.7135416666666666,0.6034029850746269,0.5913154533844189,0.32268312823816203,55
5,1,select_coverage,2.0,exact,list,positive,0,1.0,1.0,1.0,1.0,0
5,1,select_coverage,3.0,DAC,list,positive,0,0.7135416666666666,0.6034029850746269,0.5913154533844189,0.32268312823816203,55
5,1,select_coverage,3.0,exact,list,positive,0,1.0,1.0,1.0,1.0,0
5,1,select_coverage,4.0,DAC,list,positive,0,0.7135416666666666,0.6034029850746269,0.5913154533844189,0.32268312823816203,55
5,1,select_coverage,4.0,exact,list,positive,0,0.9947916666666666,0.9925373134328358,0.9942485696312494,0.9885628833167365,1
5,1,select_coverage_CBA_M1,,DAC,list,positive,0,0.7135416666666666,0.6034029850746269,0.5913154533844189,0.32268312823816203,55
5,1,select_coverage_CBA_M1,,exact,list,positive,0,0.984375,0.9776119402985075,0.9826207645656699,0.9658342616078198,3
14,1,select_coverage,1.0,DAC,list,positive,0,0.7708333333333334,0.7062686567164179,0.7197080291970803,0.471659169399945,44
14,1,select_coverage,1.0,exact,list,positive,0,0.9895833333333334,0.9850746268656716,0.9884559884559885,0.9771751699299875,2
14,1,select_coverage,2.0,DAC,list,positive,0,0.7604166666666666,0.6913432835820896,0.7037037037037037,0.445097570743788,46
14,1,select_coverage,2.0,exact,list,positive,0,0.984375,0.9776119402985075,0.9826207645656699,0.9658342616078198,3
14,1,select_coverage,3.0,DAC,list,positive,0,0.7604166666666666,0.6913432835820896,0.7037037037037037,0.445097570743788,46
14,1,select_coverage,3.0,exact,list,positive,0,0.9895833333333334,0.9850746268656716,0.9884559884559885,0.9771751699299875,2
14,1,select_coverage,4.0,DAC,list,positive,0,0.7604166666666666,0.6913432835820896,0.7037037037037037,0.445097570743788,46
14,1,select_coverage,4.0,exact,list,positive,0,0.9895833333333334,0.9850746268656716,0.9884559884559885,0.9771751699299875,2
14,1,select_coverage_CBA_M1,,DAC,list,positive,0,0.7708333333333334,0.7062686567164179,0.7197080291970803,0.471659169399945,44
14,1,select_coverage_CBA_M1,,exact,list,positive,0,0.984375,0.9776119402985075,0.9826207645656699,0.9658342616078198,3
17,1,select_coverage,1.0,DAC,list,positive,0,0.6770833333333334,0.5373134328358209,0.4700854700854701,0.2233478643217498,62
17,1,select_coverage,1.0,exact,list,positive,0,0.9895833333333334,0.9850746268656716,0.9884559884559885,0.9771751699299875,2
17,1,select_coverage,2.0,DAC,list,positive,0,0.6770833333333334,0.5373134328358209,0.4700854700854701,0.2233478643217498,62
17,1,select_coverage,2.0,exact,list,positive,0,0.984375,0.9776119402985075,0.9826207645656699,0.9658342616078198,3
17,1,select_coverage,3.0,DAC,list,positive,0,0.6770833333333334,0.5373134328358209,0.4700854700854701,0.2233478643217498,62
17,1,select_coverage,3.0,exact,list,positive,0,0.984375,0.9776119402985075,0.9826207645656699,0.9658342616078198,3
17,1,select_coverage,4.0,DAC,list,positive,0,0.6770833333333334,0.5373134328358209,0.4700854700854701,0.2233478643217498,62
17,1,select_coverage,4.0,exact,list,positive,0,0.984375,0.9776119402985075,0.9826207645656699,0.9658342616078198,3
17,1,select_coverage_CBA_M1,,DAC,list,positive,0,0.6770833333333334,0.5373134328358209,0.4700854700854701,0.2233478643217498,62
17,1,select_coverage_CBA_M1,,exact,list,positive,0,0.921875,0.8880597014925373,0.9086729031235136,0.8324444441914699,15
19,1,select_coverage,1.0,DAC,list,positive,0,0.734375,0.6194029850746269,0.6080534763639275,0.4118331129111585,51
19,1,select_coverage,1.0,exact,list,positive,0,0.984375,0.9776119402985075,0.9826207645656699,0.9658342616078198,3
19,1,select_coverage,2.0,DAC,list,positive,0,0.703125,0.5746268656716418,0.5370362536486315,0.3201709400736423,57
19,1,select_coverage,2.0,exact,list,positive,0,0.9739583333333334,0.9626865671641791,0.9708162334701322,0.9432824921152272,5
19,1,select_coverage,3.0,DAC,list,positive,0,0.6927083333333334,0.5597014925373134,0.5111974110032362,0.2848089857057552,59
19,1,select_coverage,3.0,exact,list,positive,0,0.9739583333333334,0.9626865671641791,0.9708162334701322,0.9432824921152272,5
19,1,select_coverage,4.0,DAC,list,positive,0,0.6979166666666666,0.5671641791044776,0.5242652084757348,0.3029097935671672,58
19,1,select_coverage,4.0,exact,list,positive,0,0.9739583333333334,0.9626865671641791,0.9708162334701322,0.9432824921152272,5
19,1,select_coverage_CBA_M1,,DAC,list,positive,0,0.734375,0.6194029850746269,0.6080534763639275,0.4118331129111585,51
19,1,select_coverage_CBA_M1,,exact,list,positive,0,0.9791666666666666,0.9701492537313433,0.9767413688673532,0.9545375658378389,4
29,1,select_coverage,1.0,DAC,list,positive,0,0.6875,0.6803582089552238,0.6701786532295007,0.3481403155212443,60
29,1,select_coverage,1.0,exact,list,positive,0,0.9947916666666666,0.9925373134328358,0.9942485696312494,0.9885628833167365,1
29,1,select_coverage,2.0,DAC,list,positive,0,0.6875,0.6803582089552238,0.6701786532295007,0.3481403155212443,60
29,1,select_coverage,2.0,exact,list,positive,0,0.9895833333333334,0.9850746268656716,0.9884559884559885,0.9771751699299875,2
29,1,select_coverage,3.0,DAC,list,positive,0,0.6875,0.6803582089552238,0.6701786532295007,0.3481403155212443,60
29,1,select_coverage,3.0,exact,list,positive,0,0.9895833333333334,0.9850746268656716,0.9884559884559885,0.9771751699299875,2
29,1,select_coverage,4.0,DAC,list,positive,0,0.6875,0.6803582089552238,0.6701786532295007,0.3481403155212443,60
29,1,select_coverage,4.0,exact,list,positive,0,0.9895833333333334,0.9850746268656716,0.9884559884559885,0.9771751699299875,2
29,1,select_coverage_CBA_M1,,DAC,list,positive,0,0.6770833333333334,0.6481194029850746,0.6470588235294117,0.29427763378596133,62
29,1,select_coverage_CBA_M1,,exact,list,positive,2,0.9166666666666666,0.8805970149253731,0.9021282018605836,0.8214727033504841,16
31,1,select_coverage,1.0,DAC,list,positive,0,0.7864583333333334,0.7217313432835821,0.7373811509591326,0.5113040312443642,41
31,1,select_coverage,1.0,exact,list,positive,0,0.9947916666666666,0.9925373134328358,0.9942485696312494,0.9885628833167365,1
31,1,select_coverage,2.0,DAC,list,positive,0,0.7760416666666666,0.7171940298507462,0.7303987199164027,0.4850817583339111,43
31,1,select_coverage,2.0,exact,list,positive,0,0.9895833333333334,0.9850746268656716,0.9884559884559885,0.9771751699299875,2
31,1,select_coverage,3.0,DAC,list,positive,0,0.7708333333333334,0.7097313432835821,0.7226890756302521,0.4719769806688106,44
31,1,select_coverage,3.0,exact,list,positive,0,0.9791666666666666,0.9701492537313433,0.9767413688673532,0.9545375658378389,4
