seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,N,0,0.9028213166144201,0.8981671035163128,0.887872237003684,0.8491226696838334,62
5,1,select_coverage,1.0,exact,list,N,0,0.9278996865203761,0.908393599436784,0.9160018029939433,0.8827653800437513,46
5,1,select_coverage,2.0,DAC,list,N,0,0.9028213166144201,0.8981671035163128,0.887872237003684,0.8491226696838334,62
5,1,select_coverage,2.0,exact,list,N,0,0.9247648902821317,0.9052361949998345,0.9120293500486681,0.8778374095389911,48
5,1,select_coverage,3.0,DAC,list,N,0,0.9028213166144201,0.8981671035163128,0.887872237003684,0.8491226696838334,62
5,1,select_coverage,3.0,exact,list,N,0,0.9435736677115988,0.9312243680468312,0.9355529693743923,0.9081215077861831,36
5,1,select_coverage,4.0,DAC,list,N,0,0.9028213166144201,0.8981671035163128,0.887872237003684,0.8491226696838334,62
5,1,select_coverage,4.0,exact,list,N,0,0.945141065830721,0.9345463230304176,0.9379645989801317,0.9106666785246234,35
5,1,select_coverage_CBA_M1,,DAC,list,N,0,0.9028213166144201,0.8981671035163128,0.887872237003684,0.8491226696838334,62
5,1,select_coverage_CBA_M1,,exact,list,N,0,0.9263322884012539,0.9108730556215895,0.9145970357627933,0.8801692947158198,47
14,1,select_coverage,1.0,DAC,list,N,0,0.8981191222570533,0.8870437857464694,0.8863455530122196,0.8352859502468176,65
14,1,select_coverage,1.0,exact,list,N,0,0.9216300940438872,0.90430881376323,0.9120347417686689,0.8719212597849051,50
14,1,select_coverage,2.0,DAC,list,N,0,0.8981191222570533,0.8870437857464694,0.8863446442393812,0.8354246353684259,65
14,1,select_coverage,2.0,exact,list,N,0,0.9278996865203761,0.9106802109290113,0.9184163211444463,0.8822409073856652,46
14,1,select_coverage,3.0,DAC,list,N,0,0.8981191222570533,0.8870437857464694,0.8863446442393812,0.8354246353684259,65
14,1,select_coverage,3.0,exact,list,N,0,0.9357366771159875,0.9215310158974633,0.9278902946662511,0.8951585827038757,41
14,1,select_coverage,4.0,DAC,list,N,0,0.8981191222570533,0.8870437857464694,0.8863446442393812,0.8354246353684259,65
14,1,select_coverage,4.0,exact,list,N,0,0.9404388714733543,0.9280245223909699,0.9330409356725147,0.9028026229751153,38
14,1,select_coverage_CBA_M1,,DAC,list,N,0,0.8981191222570533,0.8870437857464694,0.8863455530122196,0.8352859502468176,65
14,1,select_coverage_CBA_M1,,exact,list,N,0,0.9231974921630094,0.9064733159277321,0.9137659321302912,0.874486899724312,49
17,1,select_coverage,1.0,DAC,list,N,0,0.8981191222570533,0.8778124573397365,0.8810419166428084,0.8381569897501953,65
17,1,select_coverage,1.0,exact,list,N,0,0.9467084639498433,0.9332667608836083,0.9389819356062659,0.9135000745506858,34
17,1,select_coverage,2.0,DAC,list,N,0,0.896551724137931,0.8768054079943185,0.8791875574024722,0.8358893148153103,66
17,1,select_coverage,2.0,exact,list,N,0,0.9529780564263323,0.9419106224686463,0.9464380994435638,0.9234643074594953,30
17,1,select_coverage,3.0,DAC,list,N,0,0.8949843260188087,0.8757983586489008,0.8777742916642689,0.8334738488463861,67
17,1,select_coverage,3.0,exact,list,N,0,0.9529780564263323,0.9407107284306502,0.9453518794502401,0.9233513028253802,30
17,1,select_coverage,4.0,DAC,list,N,0,0.8949843260188087,0.8757983586489008,0.8777742916642689,0.8334738488463861,67
17,1,select_coverage,4.0,exact,list,N,0,0.9561128526645768,0.9438964270135409,0.9485356788195244,0.9285126163918109,28
