seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,won,0,0.9078125,0.9051015615827169,0.9068516805427074,0.8199073220077375,59
5,1,select_coverage,1.0,exact,list,won,0,0.9390625,0.9383292239051308,0.9388581464905899,0.878090106900503,39
5,1,select_coverage,2.0,DAC,list,won,0,0.9078125,0.9051015615827169,0.9068516805427074,0.8199073220077375,59
5,1,select_coverage,2.0,exact,list,won,0,0.9421875,0.9414602168212595,0.9419936261577391,0.884362319097386,37
5,1,select_coverage,3.0,DAC,list,won,0,0.9078125,0.9051015615827169,0.9068516805427074,0.8199073220077375,59
5,1,select_coverage,3.0,exact,list,won,0,0.9453125,0.9444542287973074,0.9451086676844435,0.8907799423255051,35
5,1,select_coverage,4.0,DAC,list,won,0,0.9078125,0.9051015615827169,0.9068516805427074,0.8199073220077375,59
5,1,select_coverage,4.0,exact,list,won,0,0.953125,0.9519392587374271,0.9529023902036972,0.9070077337091167,30
5,1,select_coverage_CBA_M1,,DAC,list,won,2,0.9078125,0.9051015615827169,0.9068516805427074,0.8199073220077375,59
5,1,select_coverage_CBA_M1,,exact,list,won,2,0.9328125,0.9316562952526319,0.9325078295332201,0.8660496955456725,43
14,1,select_coverage,1.0,DAC,list,won,0,0.9296875,0.9279773785761809,0.9292381553763032,0.8609093623729772,45
14,1,select_coverage,1.0,exact,list,won,0,0.9546875,0.9548060741262573,0.9546182529494468,0.9092785830919908,29
14,1,select_coverage,2.0,DAC,list,won,0,0.928125,0.9263433916480763,0.9276473595218434,0.8579409760116333,46
14,1,select_coverage,2.0,exact,list,won,0,0.9609375,0.9606571171382725,0.9608456363685307,0.9217336931173687,25
14,1,select_coverage,3.0,DAC,list,won,0,0.928125,0.9263433916480763,0.9276473595218434,0.8579409760116333,46
14,1,select_coverage,3.0,exact,list,won,0,0.9609375,0.9606571171382725,0.9608456363685307,0.9217336931173687,25
14,1,select_coverage,4.0,DAC,list,won,0,0.928125,0.9263433916480763,0.9276473595218434,0.8579409760116333,46
14,1,select_coverage,4.0,exact,list,won,0,0.959375,0.9590231302101679,0.9592731829573935,0.9186216802350001,26
14,1,select_coverage_CBA_M1,,DAC,list,won,0,0.9296875,0.9279773785761809,0.9292381553763032,0.8609093623729772,45
14,1,select_coverage_CBA_M1,,exact,list,won,0,0.95625,0.9561660991742007,0.9561660991742007,0.9123321983484013,28
17,1,select_coverage,1.0,DAC,list,won,1,0.93125,0.9293374036241242,0.930757049699521,0.8646341842998024,44
17,1,select_coverage,1.0,exact,list,won,1,0.95625,0.9556181754138782,0.9561111328813825,0.9125229541523681,28
17,1,select_coverage,2.0,DAC,list,won,1,0.93125,0.9293374036241242,0.930757049699521,0.8646341842998024,44
17,1,select_coverage,2.0,exact,list,won,1,0.95625,0.9554811944737975,0.9560952184948892,0.9126606297480401,28
17,1,select_coverage,3.0,DAC,list,won,1,0.93125,0.9293374036241242,0.930757049699521,0.8646341842998024,44
17,1,select_coverage,3.0,exact,list,won,1,0.95625,0.9554811944737975,0.9560952184948892,0.9126606297480401,28
17,1,select_coverage,4.0,DAC,list,won,1,0.928125,0.9260694297679151,0.9275704613446701,0.8587517478972718,46
17,1,select_coverage,4.0,exact,list,won,1,0.95625,0.9554811944737975,0.9560952184948892,0.9126606297480401,28
17,1,select_coverage_CBA_M1,,DAC,list,won,1,0.93125,0.9293374036241242,0.930757049699521,0.8646341842998024,44
17,1,select_coverage_CBA_M1,,exact,list,won,1,0.95,0.9488082658212986,0.9497625495506103,0.9007240689594541,32
19,1,select_coverage,1.0,DAC,list,won,0,0.925,0.9232123987319478,0.9245015925445323,0.8516404042871251,48
19,1,select_coverage,1.0,exact,list,won,0,0.9484375,0.947585221713436,0.9482453152453324,0.8970551119797519,33
19,1,select_coverage,2.0,DAC,list,won,0,0.925,0.9232123987319478,0.9245015925445323,0.8516404042871251,48
19,1,select_coverage,2.0,exact,list,won,0,0.9546875,0.9537102266056123,0.9545007709863969,0.9097958743211922,29
