seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,no-recurrence-events,0,0.7758620689655172,0.6865136298421808,0.7011494252873562,0.41916732399306084,13
5,1,select_coverage,1.0,exact,list,no-recurrence-events,3,0.7758620689655172,0.6865136298421808,0.7011494252873562,0.41916732399306084,13
5,1,select_coverage,2.0,DAC,list,no-recurrence-events,0,0.7758620689655172,0.6865136298421808,0.7011494252873562,0.41916732399306084,13
5,1,select_coverage,2.0,exact,list,no-recurrence-events,1,0.7758620689655172,0.6520803443328551,0.6685714285714286,0.40150363011164225,13
5,1,select_coverage,3.0,DAC,list,no-recurrence-events,0,0.7758620689655172,0.6865136298421808,0.7011494252873562,0.41916732399306084,13
5,1,select_coverage,3.0,exact,list,no-recurrence-events,1,0.7931034482758621,0.6814921090387374,0.7025641025641025,0.4563361114925673,12
5,1,select_coverage,4.0,DAC,list,no-recurrence-events,0,0.7758620689655172,0.6865136298421808,0.7011494252873562,0.41916732399306084,13
5,1,select_coverage,4.0,exact,list,no-recurrence-events,0,0.7931034482758621,0.6814921090387374,0.7025641025641025,0.4563361114925673,12
5,1,select_coverage_CBA_M1,,DAC,list,no-recurrence-events,1,0.7413793103448276,0.6621233859397417,0.6698292220113852,0.3449067501607266,15
5,1,select_coverage_CBA_M1,,exact,list,no-recurrence-events,12,0.8448275862068966,0.7869440459110474,0.8018975332068312,0.6104544250632329,9
14,1,select_coverage,1.0,DAC,list,no-recurrence-events,0,0.7758620689655172,0.6520803443328551,0.6685714285714286,0.40150363011164225,13
14,1,select_coverage,1.0,exact,list,no-recurrence-events,4,0.6896551724137931,0.5911047345767575,0.5953488372093023,0.19888837475102705,18
14,1,select_coverage,2.0,DAC,list,no-recurrence-events,0,0.7758620689655172,0.6520803443328551,0.6685714285714286,0.40150363011164225,13
14,1,select_coverage,2.0,exact,list,no-recurrence-events,0,0.6896551724137931,0.6255380200860832,0.6255380200860832,0.25107604017216645,18
14,1,select_coverage,3.0,DAC,list,no-recurrence-events,0,0.7758620689655172,0.6520803443328551,0.6685714285714286,0.40150363011164225,13
14,1,select_coverage,3.0,exact,list,no-recurrence-events,0,0.6896551724137931,0.6255380200860832,0.6255380200860832,0.25107604017216645,18
14,1,select_coverage,4.0,DAC,list,no-recurrence-events,0,0.7758620689655172,0.6520803443328551,0.6685714285714286,0.40150363011164225,13
