seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,unacc,0,0.8497109826589595,0.55302651893561,0.5606027440241417,0.7044806350833941,52
5,1,select_coverage,1.0,exact,list,unacc,0,0.8323699421965318,0.5390859140859141,0.6116117771347205,0.6023863800872234,58
5,1,select_coverage,2.0,DAC,list,unacc,0,0.846820809248555,0.5205589864680774,0.5175535022446344,0.6993458359633068,53
5,1,select_coverage,2.0,exact,list,unacc,0,0.8323699421965318,0.5390859140859141,0.6116117771347205,0.6023863800872234,58
5,1,select_coverage,3.0,DAC,list,unacc,0,0.846820809248555,0.5205589864680774,0.517148142782017,0.7011684006390159,53
5,1,select_coverage,3.0,exact,list,unacc,0,0.8294797687861272,0.5198551448551448,0.5996456118407338,0.5937733996343874,59
5,1,select_coverage,4.0,DAC,list,unacc,0,0.846820809248555,0.5205589864680774,0.517148142782017,0.7011684006390159,53
5,1,select_coverage,4.0,exact,list,unacc,0,0.8294797687861272,0.5198551448551448,0.5996456118407338,0.5937733996343874,59
5,1,select_coverage_CBA_M1,,DAC,list,unacc,8,0.846820809248555,0.5329556806829534,0.5384851707432352,0.6899515817707355,53
5,1,select_coverage_CBA_M1,,exact,list,unacc,26,0.8670520231213873,0.5935428208155481,0.6215578101881208,0.6966431534344898,46
14,1,select_coverage,1.0,DAC,list,unacc,0,0.8901734104046243,0.5928162746344564,0.6095905812734187,0.7644208864970267,38
14,1,select_coverage,1.0,exact,list,unacc,0,0.8121387283236994,0.4843906093906094,0.5440953951674128,0.5472615789828433,65
14,1,select_coverage,2.0,DAC,list,unacc,0,0.8901734104046243,0.59502997002997,0.6077794016568869,0.7676195141341404,38
14,1,select_coverage,2.0,exact,list,unacc,0,0.8410404624277457,0.5314685314685315,0.5859535902037907,0.6251411191222455,55
14,1,select_coverage,3.0,DAC,list,unacc,0,0.8901734104046243,0.59502997002997,0.6077794016568869,0.7676195141341404,38
14,1,select_coverage,3.0,exact,list,unacc,0,0.8352601156069365,0.508991008991009,0.5586344407330762,0.610201041719548,57
14,1,select_coverage,4.0,DAC,list,unacc,0,0.8901734104046243,0.59502997002997,0.6077794016568869,0.7676195141341404,38
14,1,select_coverage,4.0,exact,list,unacc,0,0.8352601156069365,0.508991008991009,0.5586344407330762,0.610201041719548,57
14,1,select_coverage_CBA_M1,,DAC,list,unacc,6,0.8901734104046243,0.5906025792389429,0.60905013632672,0.7624154781578714,38
14,1,select_coverage_CBA_M1,,exact,list,unacc,16,0.8815028901734104,0.552969757515212,0.5847502631776826,0.7302223565894733,41
17,1,select_coverage,1.0,DAC,list,unacc,0,0.8323699421965318,0.4862637362637363,0.5224350705194358,0.607731911417162,58
17,1,select_coverage,1.0,exact,list,unacc,0,0.8670520231213873,0.6552197802197802,0.72661290109748,0.6947416864397739,46
17,1,select_coverage,2.0,DAC,list,unacc,0,0.8352601156069365,0.48951048951048953,0.5209600136216906,0.6154828474417813,57
17,1,select_coverage,2.0,exact,list,unacc,0,0.8728323699421965,0.6909340659340659,0.755121569252004,0.7097964899921376,44
17,1,select_coverage,3.0,DAC,list,unacc,0,0.8352601156069365,0.48951048951048953,0.5209600136216906,0.6154828474417813,57
17,1,select_coverage,3.0,exact,list,unacc,0,0.8757225433526011,0.6941808191808192,0.7581320963932034,0.7166371048601674,43
17,1,select_coverage,4.0,DAC,list,unacc,0,0.8352601156069365,0.48951048951048953,0.5209600136216906,0.6154828474417813,57
17,1,select_coverage,4.0,exact,list,unacc,0,0.8728323699421965,0.6909340659340659,0.755121569252004,0.7097964899921376,44
17,1,select_coverage_CBA_M1,,DAC,list,unacc,4,0.8294797687861272,0.48301698301698304,0.5198312923397603,0.5999608301791064,59
17,1,select_coverage_CBA_M1,,exact,list,unacc,13,0.9017341040462428,0.7496140223412951,0.781216268640816,0.7781061387765668,34
19,1,select_coverage,1.0,DAC,list,unacc,0,0.8179190751445087,0.44288665879574973,0.4015409666357539,0.6266971962595185,63
19,1,select_coverage,1.0,exact,list,unacc,1,0.8757225433526011,0.636579329761148,0.7022890173208323,0.7122101286975547,43
19,1,select_coverage,2.0,DAC,list,unacc,0,0.8092485549132948,0.4397874852420307,0.3980959135209482,0.6132438478643831,66
19,1,select_coverage,2.0,exact,list,unacc,0,0.8815028901734104,0.6590568522386704,0.6942027443134251,0.7285014471954457,41
