seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,not_recom,0,0.8537808641975309,0.6644575258421974,0.660378251256192,0.7902969412603843,379
5,1,select_coverage,1.0,exact,list,not_recom,0,0.9548611111111112,0.8466471089019008,0.8820022418563925,0.933961676025242,117
5,1,select_coverage,2.0,DAC,list,not_recom,0,0.8545524691358025,0.6615967175116734,0.6543468664495765,0.7915963048160944,377
5,1,select_coverage,2.0,exact,list,not_recom,0,0.9564043209876543,0.858303828501176,0.8896560216603107,0.9362301411001468,113
5,1,select_coverage,3.0,DAC,list,not_recom,0,0.8557098765432098,0.6590449326669343,0.6482919775801411,0.7935613108490882,374
5,1,select_coverage,3.0,exact,list,not_recom,0,0.9537037037037037,0.8527574502994637,0.8775598568764037,0.9323118750414899,120
5,1,select_coverage,4.0,DAC,list,not_recom,0,0.8557098765432098,0.6590449326669343,0.6482919775801411,0.7935613108490882,374
5,1,select_coverage,4.0,exact,list,not_recom,0,0.9529320987654321,0.8556660793804257,0.8786173692969886,0.9312348467497099,122
5,1,select_coverage_CBA_M1,,DAC,list,not_recom,3,0.8510802469135802,0.662310301691849,0.6583748100431339,0.7859492591886525,386
5,1,select_coverage_CBA_M1,,exact,list,not_recom,3,0.9575617283950617,0.8488102733023952,0.8840664342117831,0.9380576850993451,110
14,1,select_coverage,1.0,DAC,list,not_recom,0,0.8780864197530864,0.6754858515788817,0.6664131336816191,0.8208208431546417,316
14,1,select_coverage,1.0,exact,list,not_recom,0,0.9583333333333334,0.8599764679312686,0.8956575686241348,0.9395121116941857,108
14,1,select_coverage,2.0,DAC,list,not_recom,0,0.8734567901234568,0.6721123150025288,0.6626422592043516,0.8148366348297494,328
14,1,select_coverage,2.0,exact,list,not_recom,0,0.9583333333333334,0.8704608545879882,0.9030020183937151,0.9396140328315428,108
14,1,select_coverage,3.0,DAC,list,not_recom,0,0.8722993827160493,0.6712171250454659,0.661747954607919,0.813153993712101,331
14,1,select_coverage,3.0,exact,list,not_recom,0,0.9583333333333334,0.8704608545879882,0.901435779986076,0.9396022359676577,108
14,1,select_coverage,4.0,DAC,list,not_recom,0,0.873070987654321,0.6718192317668898,0.6623383986113593,0.8142991291986701,329
14,1,select_coverage,4.0,exact,list,not_recom,0,0.9567901234567902,0.8692885216454325,0.90022936106865,0.9374368151527177,112
14,1,select_coverage_CBA_M1,,DAC,list,not_recom,0,0.8734567901234568,0.6717297489990248,0.662985063821256,0.8135841136465198,328
14,1,select_coverage_CBA_M1,,exact,list,not_recom,0,0.9633487654320988,0.8708080215993463,0.9055834728320139,0.9467592928565016,95
17,1,select_coverage,1.0,DAC,list,not_recom,0,0.8742283950617284,0.6926151982776099,0.7031416427316437,0.8146034753726142,326
17,1,select_coverage,1.0,exact,list,not_recom,0,0.9556327160493827,0.8403074452692829,0.8759281151979593,0.9351472292792198,115
17,1,select_coverage,2.0,DAC,list,not_recom,0,0.8695987654320988,0.682108608345463,0.6878523194081638,0.8075949007346419,338
17,1,select_coverage,2.0,exact,list,not_recom,0,0.9571759259259259,0.8414638379616926,0.8757030060093052,0.9373224326283301,111
17,1,select_coverage,3.0,DAC,list,not_recom,0,0.8692129629629629,0.6817836446095321,0.6875594243247756,0.8070470353200064,339
17,1,select_coverage,3.0,exact,list,not_recom,0,0.9575617283950617,0.8417569211973315,0.8746015357717485,0.9378698921712435,110
17,1,select_coverage,4.0,DAC,list,not_recom,0,0.8688271604938271,0.6815065016240393,0.6872604794906333,0.8064515406258469,340
17,1,select_coverage,4.0,exact,list,not_recom,0,0.9560185185185185,0.8405686480046298,0.8720316528978456,0.9356161795168678,114
17,1,select_coverage_CBA_M1,,DAC,list,not_recom,8,0.8738425925925926,0.692306174791825,0.7028458498023715,0.814043438781078,327
17,1,select_coverage_CBA_M1,,exact,list,not_recom,11,0.9579475308641975,0.8419384226819484,0.8777796125115409,0.9382967904932163,109
19,1,select_coverage,1.0,DAC,list,not_recom,0,0.8337191358024691,0.6554894774368833,0.6580754733060625,0.7583857077104683,431
19,1,select_coverage,1.0,exact,list,not_recom,0,0.9544753086419753,0.8568384123229814,0.8824871055536523,0.9334469944860228,118
19,1,select_coverage,2.0,DAC,list,not_recom,0,0.8290895061728395,0.6451104095059045,0.6417616649009188,0.7528683956356048,443
19,1,select_coverage,2.0,exact,list,not_recom,0,0.9533179012345679,0.8629487537205444,0.8807978664496869,0.9318355365799452,121
19,1,select_coverage,3.0,DAC,list,not_recom,0,0.8290895061728395,0.6451263497560504,0.6417278949382071,0.7529903173849892,443
19,1,select_coverage,3.0,exact,list,not_recom,0,0.9517746913580247,0.8617764207779887,0.8783412579783214,0.9296383095718744,125
19,1,select_coverage,4.0,DAC,list,not_recom,0,0.8290895061728395,0.6452219912569265,0.6415177716557506,0.7537514081717513,443
19,1,select_coverage,4.0,exact,list,not_recom,0,0.9517746913580247,0.8617764207779887,0.8783412579783214,0.9296383095718744,125
19,1,select_coverage_CBA_M1,,DAC,list,not_recom,5,0.8341049382716049,0.6557506801722301,0.6584428292348873,0.7587043582806519,430
19,1,select_coverage_CBA_M1,,exact,list,not_recom,10,0.9598765432098766,0.87148972527923,0.8939503205128205,0.9413707787611499,104
29,1,select_coverage,1.0,DAC,list,not_recom,0,0.8641975308641975,0.6710796129426224,0.6702071442795612,0.7995189161881902,352
29,1,select_coverage,1.0,exact,list,not_recom,0,0.9594907407407407,0.8398391235743082,0.8687042842950583,0.9407968689330088,105
29,1,select_coverage,2.0,DAC,list,not_recom,0,0.8614969135802469,0.6654694737403261,0.6613603980605646,0.7954876488617348,359
29,1,select_coverage,2.0,exact,list,not_recom,0,0.9594907407407407,0.8572812208352155,0.8820367321895202,0.9408417314983776,105
29,1,select_coverage,3.0,DAC,list,not_recom,0,0.8607253086419753,0.6648673670189023,0.6607693150890595,0.794344173457528,361
29,1,select_coverage,3.0,exact,list,not_recom,0,0.9591049382716049,0.8674725242562962,0.8905065654817912,0.9403792819249447,106
29,1,select_coverage,4.0,DAC,list,not_recom,0,0.8607253086419753,0.6648833072690482,0.6607646943291928,0.7943419634000191,361
29,1,select_coverage,4.0,exact,list,not_recom,0,0.9587191358024691,0.8671794410206572,0.8888593743237099,0.9398246755721215,107
29,1,select_coverage_CBA_M1,,DAC,list,not_recom,2,0.8630401234567902,0.6701525424852677,0.6693270893025804,0.7978083825400916,355
