seed,ranking,selection,param,consolidation,strategy,majority_class,no_matches_test,acc_test,bacc_test,f1_test,mcc_test,erros_test
5,1,select_coverage,1.0,DAC,list,won,1,0.7890625,0.7800966694062854,0.776276505666885,0.6213356274545613,135
5,1,select_coverage,1.0,exact,list,won,1,0.95625,0.954933270713475,0.9560228131656703,0.9135747042999363,28
5,1,select_coverage,2.0,DAC,list,won,1,0.7890625,0.7800966694062854,0.776276505666885,0.6213356274545613,135
5,1,select_coverage,2.0,exact,list,won,1,0.9578125,0.9564302767014989,0.9575837463272385,0.9168749052431222,27
5,1,select_coverage,3.0,DAC,list,won,1,0.7796875,0.770292747837658,0.7651950593127064,0.6058328731440806,141
5,1,select_coverage,3.0,exact,list,won,1,0.9578125,0.9564302767014989,0.9575837463272385,0.9168749052431222,27
5,1,select_coverage,4.0,DAC,list,won,1,0.76875,0.758854839340926,0.7520704421480249,0.5877526430145921,148
5,1,select_coverage,4.0,exact,list,won,1,0.959375,0.9579272826895229,0.9591451917033312,0.920186407287616,26
5,1,select_coverage_CBA_M1,,DAC,list,won,2,0.7890625,0.7800966694062854,0.776276505666885,0.6213356274545613,135
5,1,select_coverage_CBA_M1,,exact,list,won,2,0.9484375,0.9467633360729522,0.9481079806092889,0.8986987584946049,33
14,1,select_coverage,1.0,DAC,list,won,0,0.75625,0.7464678486164925,0.7391195284083782,0.5575076446110152,156
14,1,select_coverage,1.0,exact,list,won,0,0.9640625,0.9641990528746429,0.9640075799254233,0.9280576515636538,23
14,1,select_coverage,2.0,DAC,list,won,0,0.75625,0.7464678486164925,0.7391195284083782,0.5575076446110152,156
14,1,select_coverage,2.0,exact,list,won,0,0.9671875,0.967467026730852,0.9671450677266293,0.9344085027633532,21
14,1,select_coverage,3.0,DAC,list,won,0,0.75625,0.7464678486164925,0.7391195284083782,0.5575076446110152,156
14,1,select_coverage,3.0,exact,list,won,0,0.96875,0.9688270517787954,0.9686983400338449,0.937415661736765,20
14,1,select_coverage,4.0,DAC,list,won,0,0.75625,0.7464678486164925,0.7391195284083782,0.5575076446110152,156
14,1,select_coverage,4.0,exact,list,won,0,0.96875,0.9688270517787954,0.9686983400338449,0.937415661736765,20
14,1,select_coverage_CBA_M1,,DAC,list,won,0,0.7609375,0.7506849047004032,0.7425590034677765,0.5748296137232879,153
14,1,select_coverage_CBA_M1,,exact,list,won,0,0.9546875,0.9541211694258542,0.9545515763697582,0.9093329039756748,29
17,1,select_coverage,1.0,DAC,list,won,2,0.7375,0.7298735861610113,0.7258373791358982,0.4941289208755403,168
17,1,select_coverage,1.0,exact,list,won,2,0.9671875,0.9665081601502876,0.9670774634949331,0.9345400166724499,21
17,1,select_coverage,2.0,DAC,list,won,2,0.734375,0.7266056123048021,0.7221966888296514,0.4884198073648611,170
17,1,select_coverage,2.0,exact,list,won,2,0.9671875,0.9665081601502876,0.9670774634949331,0.9345400166724499,21
17,1,select_coverage,3.0,DAC,list,won,2,0.734375,0.7266056123048021,0.7221966888296514,0.4884198073648611,170
17,1,select_coverage,3.0,exact,list,won,2,0.965625,0.964874173222183,0.9655033859602701,0.9314816085364512,22
17,1,select_coverage,4.0,DAC,list,won,1,0.7328125,0.7249716253766976,0.7203704886617694,0.48556330119977886,171
17,1,select_coverage,4.0,exact,list,won,1,0.9640625,0.9632401862940785,0.9639285530497772,0.9284309602509859,23
17,1,select_coverage_CBA_M1,,DAC,list,won,13,0.734375,0.7266056123048021,0.7221966888296514,0.4884198073648611,170
17,1,select_coverage_CBA_M1,,exact,list,won,13,0.946875,0.9451293491448476,0.9465219613857103,0.8957444063586829,34
19,1,select_coverage,1.0,DAC,list,won,0,0.8171875,0.8121110719736997,0.8128893453376013,0.6457232464084024,117
19,1,select_coverage,1.0,exact,list,won,0,0.95625,0.9557551563539588,0.9561261764158612,0.9124213677206553,28
19,1,select_coverage,2.0,DAC,list,won,0,0.8171875,0.8121110719736997,0.8128893453376013,0.6457232464084024,117
19,1,select_coverage,2.0,exact,list,won,0,0.9609375,0.96010919337795,0.9607919054888883,0.9221557905967391,25
19,1,select_coverage,3.0,DAC,list,won,0,0.8171875,0.8121110719736997,0.8128893453376013,0.6457232464084024,117
19,1,select_coverage,3.0,exact,list,won,0,0.95625,0.9552072325936363,0.9560607695250052,0.9130447179361606,28
19,1,select_coverage,4.0,DAC,list,won,0,0.8171875,0.8121110719736997,0.8128893453376013,0.6457232464084024,117
19,1,select_coverage,4.0,exact,list,won,0,0.95625,0.9550702516535556,0.956042230856784,0.9132913984587794,28
19,1,select_coverage_CBA_M1,,DAC,list,won,5,0.81875,0.8137450589018043,0.8145780051150895,0.6485438303047061,116
19,1,select_coverage_CBA_M1,,exact,list,won,5,0.953125,0.952350201557669,0.9529591626730956,0.9063869701519031,30
29,1,select_coverage,1.0,DAC,list,won,0,0.8015625,0.8037160972173301,0.8015232504474761,0.6084241837607651,127
29,1,select_coverage,1.0,exact,list,won,0,0.971875,0.9709991781143594,0.9717647058823529,0.9442182211102895,18
29,1,select_coverage,2.0,DAC,list,won,0,0.7921875,0.7948710422292669,0.7920407709541155,0.5919616710937475,133
29,1,select_coverage,2.0,exact,list,won,0,0.971875,0.9709991781143594,0.9717647058823529,0.9442182211102895,18
29,1,select_coverage,3.0,DAC,list,won,0,0.7703125,0.7750088059175766,0.7690670633371871,0.5597552464521052,147
29,1,select_coverage,3.0,exact,list,won,0,0.971875,0.9708621971742788,0.9717533518375033,0.9444451037305432,18
29,1,select_coverage,4.0,DAC,list,won,0,0.7703125,0.7750088059175766,0.7690670633371871,0.5597552464521052,147
29,1,select_coverage,4.0,exact,list,won,0,0.975,0.974130171030488,0.9749019607843137,0.95049496361632,16
29,1,select_coverage_CBA_M1,,DAC,list,won,5,0.803125,0.805213103205354,0.8030942334739803,0.6112880864113079,126
29,1,select_coverage_CBA_M1,,exact,list,won,5,0.9484375,0.9464893741927909,0.9480538646006271,0.8995376957672652,33
31,1,select_coverage,1.0,DAC,list,won,0,0.8625,0.8574419787875229,0.8591985919859199,0.7401552329058142,88
31,1,select_coverage,1.0,exact,list,won,0,0.9625,0.9618801612461352,0.962380971041185,0.9250646088072131,24
31,1,select_coverage,2.0,DAC,list,won,0,0.840625,0.8348401236742202,0.8359535201640464,0.6999178119293682,102
31,1,select_coverage,2.0,exact,list,won,0,0.965625,0.9654220969825056,0.9655493026669929,0.9311175455681093,22
31,1,select_coverage,3.0,DAC,list,won,0,0.825,0.8183632734530938,0.8186234817813764,0.6741789954246759,112
31,1,select_coverage,3.0,exact,list,won,0,0.9625,0.9621541231262964,0.9624060150375939,0.9248875910009805,24
31,1,select_coverage,4.0,DAC,list,won,0,0.825,0.8183632734530938,0.8186234817813764,0.6741789954246759,112
31,1,select_coverage,4.0,exact,list,won,0,0.9625,0.9622911040663771,0.962417421091265,0.924853720841785,24
31,1,select_coverage_CBA_M1,,DAC,list,won,3,0.925,0.9249931509529961,0.9248760160812277,0.8497701536688815,48
31,1,select_coverage_CBA_M1,,exact,list,won,3,0.9421875,0.9400904074204532,0.9417252572283568,0.8873861531802408,37
34,1,select_coverage,1.0,DAC,list,won,1,0.8859375,0.880718954248366,0.8830242439264995,0.7904843497618712,73
34,1,select_coverage,1.0,exact,list,won,1,0.95625,0.9558921372940394,0.9561403508771931,0.9123557694690199,28
34,1,select_coverage,2.0,DAC,list,won,1,0.8859375,0.880718954248366,0.8830242439264995,0.7904843497618712,73
34,1,select_coverage,2.0,exact,list,won,1,0.959375,0.9588861492700873,0.9592600209575854,0.9186896124108788,26
34,1,select_coverage,3.0,DAC,list,won,1,0.8859375,0.880718954248366,0.8830242439264995,0.7904843497618712,73
34,1,select_coverage,3.0,exact,list,won,1,0.9578125,0.9573891432820634,0.9577000374530918,0.9155175992221586,27
34,1,select_coverage,4.0,DAC,list,won,1,0.8859375,0.880718954248366,0.8830242439264995,0.7904843497618712,73
34,1,select_coverage,4.0,exact,list,won,1,0.9578125,0.9573891432820634,0.9577000374530918,0.9155175992221586,27
34,1,select_coverage_CBA_M1,,DAC,list,won,11,0.884375,0.8790849673202614,0.8813615366887444,0.7878189646135347,74
34,1,select_coverage_CBA_M1,,exact,list,won,11,0.95625,0.9554811944737975,0.9560952184948892,0.9126606297480401,28
42,1,select_coverage,1.0,DAC,list,won,0,0.940625,0.9410590583538805,0.9405669599217986,0.8814284499616908,38
42,1,select_coverage,1.0,exact,list,won,0,0.965625,0.9651481351023443,0.9655277100410338,0.9312261017913258,22
42,1,select_coverage,2.0,DAC,list,won,0,0.9375,0.9380650463778326,0.9374505223858716,0.8753595974058899,40
42,1,select_coverage,2.0,exact,list,won,0,0.9671875,0.9666451410903683,0.9670890725436181,0.9344109234333454,21
42,1,select_coverage,3.0,DAC,list,won,0,0.9375,0.9380650463778326,0.9374505223858716,0.8753595974058899,40
42,1,select_coverage,3.0,exact,list,won,0,0.9671875,0.9666451410903683,0.9670890725436181,0.9344109234333454,21
